,subject_id,braking_gs_cov,contact_ratio_cov,contact_time_cov,cycle_time_cov,flight_ratio_cov,flight_time_cov,footstrike_type_cov,footstrike_type_new_cov,impact_gs_cov,max_pronation_velocity_cov,pronation_excursion_fs_mp_cov,pronation_excursion_mp_to_cov,shock_cov,split_cycle_time_cov,split_stride_pace_cov,stance_excursion_fs_mp_cov,stance_excursion_mp_to_cov,step_cov,step_length_cov,step_rate_cov,stride_angle_cov,stride_length_cov,stride_pace_cov
0,4,0.27630025713935086,0.06987348563279928,0.04707650039678855,0.01840205630287447,0.16898853883793638,0.1684217429165288,0.9258555514847338,0.8445743645602287,0.35859049706253354,0.40444435511929183,-0.6393557978895509,27.368492231183364,0.22315741964650276,0.01840205630287447,0.07217953494736215,0.27098954748245374,0.11113290118813954,0.44100903254097784,0.06866167936246086,0.017731831817292085,0.3202429357474745,0.06866112711598596,0.07217953494736215
1,12,0.21121658521837733,0.1573192995511487,0.13452651416060218,0.03588274960276947,0.35608047585610975,0.338570878502995,0.45291517158866007,1.695081231185964,0.16570437107874786,0.5595114906859666,-4.9130487974835475,-10.890062423757698,0.13647759059671627,0.03588274960276947,0.4087180316057483,2.129792417796295,0.6957430701558225,0.6021043455350714,0.4071064002172096,0.045236767808217115,1.5174223457970075,0.4071061456754742,0.4087180316057483
2,16,0.2517722865262115,0.09665504776964683,0.06536422330604065,0.019126428182514962,0.2544061256956623,0.2518255812679076,0.5192660037270814,0.5017974876436061,0.3671147162657695,0.4154667543826329,-0.5974203440135784,0.8660083790844072,0.2112981052238206,0.019126428182514962,0.04892830725112144,0.17414254862293907,0.05808222826432882,0.5634946666255535,0.03911242652056219,0.019080264278862103,0.4825078440666547,0.03911287942671564,0.04892830725112144
3,23,0.266782064724205,0.09629639826840652,0.05934435445933054,0.019732013159840262,0.19154800460699473,0.1947430645174573,0.48819015793724313,0.4221636709858097,0.36705662230979313,0.3616343186844077,-0.3976068674776593,0.5807907534786486,0.2409130533526491,0.019732013159840262,0.0891834577908498,0.34907029763442443,0.10477020022000631,0.5803616342435293,0.0860603206882999,0.01960652516744664,0.35334382007361226,0.08606012767023646,0.0891834577908498
4,27,0.29970776444518826,0.1014525998001438,0.06601878298314441,0.02619210476033504,0.30381850753148154,0.30777536457374083,0.5375098304884001,0.5116443862126292,0.33855732411078016,0.35114192862114624,-0.7364151536723672,0.3400149374687478,0.22910427929476493,0.02619210476033504,0.0996873512014956,0.6908048197375747,0.2056153265801511,0.5831080526926278,0.09198093260257123,0.02626343424996559,0.6973212408085228,0.09198225000618007,0.0996873512014956
