timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
2072,1,2.8822,203.3898,1.7005,280,5.0847,,1.7516,1.6094,0.6914,15,-0.47,27.8931,0.8503,-11.2797,1.1047,60.9145,2.8822,590,590,90.3226,63.6211,0,15,0.0744,,9.6852
2662,2,2.0092,165.9751,1.4526,434,0,,11.5819,7.2461,9.0352,8,-2.3822,100.1587,0.7263,-18.5583,15.4167,56.8111,2.0092,723,723,150.173,57.6797,1.7109,-73,2.0611,,5.6062
3385,3,2.2348,184.6154,1.4526,345,0,,9.2465,6.4141,6.6602,14,-1.9737,197.0825,0.7263,-12.4866,2.7578,35.5985,2.2348,650,650,113.1148,37.6563,2.3789,-20,0.1548,,9.214
4035,4,2.2769,188.0878,1.4526,324,0,,11.3888,9.4453,6.3633,14,-0.8895,208.374,0.7263,-10.7354,2.5313,39.1328,2.2769,638,638,103.1847,40.3438,2.3867,-5,0.0097,,9.2786
4673,5,1.8008,138.0898,1.5649,419,3.4562,,14.4789,14.1289,3.1641,15,-0.4638,186.0962,0.7824,-4.7055,0.4809,55.3958,1.8008,869,869,93.1111,56.875,2.3711,15,0.0808,,9.863
5542,6,1.6158,133.4816,1.4526,639,0,,11.4499,8.6953,7.4492,3,-4.9922,161.8042,0.7263,-2.183,26.6694,83.8137,1.6158,899,899,245.7692,88.6797,5.6523,-190,13.7009,,2.3992
6441,7,1.3782,113.852,1.4526,694,0,,11.484,9.7461,6.0742,14,0.245,68.7256,0.7263,-7.493,2.0408,87.7527,1.3782,1054,1054,192.7778,87.6875,0.4297,-167,10.6661,,9.4184
7495,8,1.4778,122.0753,1.4526,609,0,,14.607,12.9883,6.6836,6,-4.5746,155.5786,0.7263,-7.2586,20.1615,90.5359,1.4778,983,983,162.8342,96.3164,4.9023,-118,5.3718,,4.254
8478,9,1.4778,122.0753,1.4526,614,0,,16.4072,14.7813,7.1211,5,-5.6526,205.0781,0.7263,-8.6286,21.0952,87.3829,1.4778,983,983,166.3957,93.7773,6.0508,-123,5.8336,,3.9879
9461,10,1.4991,123.839,1.4526,594,0,,12.5387,9.0898,8.6367,5,-4.7433,166.1987,0.7263,-3.3299,22.0323,87.3938,1.4991,969,969,158.4,96.2539,5.5859,-110,4.6715,,3.7208
10430,11,1.4703,121.4575,1.4526,624,0,,11.5768,8.7383,7.5938,5,-5.7093,177.2461,0.7263,-8.4725,22.299,86.3391,1.4703,988,988,171.4286,92.8281,6.0781,-130,6.5109,,3.6448
11418,12,1.4541,120.1201,1.4526,629,0,,6.4368,4.6328,4.4688,5,-3.9614,134.7656,0.7263,-10.2852,20.8747,85.2721,1.4541,999,999,170,91.4844,4.3281,-130,6.5109,,4.0507
12417,13,1.4614,120.7243,1.4526,640,0,,9.516,6.2813,7.1484,4,-4.4142,131.2256,0.7263,-12.8897,24.6538,82.9838,1.4614,994,994,180.791,87.2031,4.6875,-143,7.8626,,2.9737
13411,14,1.4469,119.5219,1.4526,645,0,,10.2245,9.2578,4.3398,6,-8.8739,256.958,0.7263,-12.166,20.3545,82.2305,1.4469,1004,1004,179.6657,87.9141,9.3711,-143,7.8626,,4.199
