timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
0,1,2.7841,163.0435,2.0491,265,27.9891,,14.3896,13.6602,4.5234,6,-12.2732,320.3735,1.0246,12.8997,19.0642,26.0851,2.7841,736,736,56.2633,70.6055,11.2656,103,2.9075,,4.5667
736,2,3.0698,167.8322,2.1949,256,28.2913,,13.102,5.1875,12.0313,7,-10.1887,359.6802,1.0975,12.9317,17.916,29.6958,3.0698,715,715,55.7734,74.8242,9.5469,101,2.6104,,4.8939
1451,3,3.1217,170.2128,2.2008,250,28.9773,,11.6386,9.9492,6.0391,6,-10.314,328.186,1.1004,14.6862,18.3462,29.0626,3.1217,705,705,54.9451,74.1016,9.3516,102,2.6552,,4.7713
2156,4,3.1898,166.8985,2.2934,236,34.2618,,13.9433,6.8086,12.168,7,-9.2441,392.395,1.1467,17.9994,16.3788,30.8217,3.1898,719,719,48.8613,75.7656,8.2422,123,3.7026,,5.332
2875,5,3.3052,167.5978,2.3665,241,32.6816,,14.1213,13.3438,4.6211,6,-11.2819,388.6108,1.1833,16.9734,20.1058,29.6499,3.3052,716,716,50.7368,80.4063,9.6055,117,3.2478,,4.2699
3591,6,3.1518,166.6667,2.2693,240,33.3333,,13.5138,12.8242,4.2617,6,-12.219,421.6309,1.1347,17.9328,19.0757,33.6457,3.1518,720,720,50,75.7695,10.8086,120,3.5621,,4.5634
4311,7,3.1776,167.8322,2.272,240,32.7731,,9.4543,7.6133,5.6055,5,-10.0023,286.9263,1.136,16.5816,21.5854,29.5912,3.1776,715,715,50.5263,76.3789,8.6641,117,3.3826,,3.8482
5026,8,3.2041,164.3836,2.339,255,30.137,,9.758,8.3633,5.0273,5,-11.5984,341.7969,1.1695,16.6761,21.0513,35.6248,3.2041,730,730,53.6842,79.3516,10.1367,110,2.9052,,4.0004
5756,9,3.1252,166.6667,2.2502,250,30.5556,,14.2562,13.5234,4.5117,5,-10.4079,318.1152,1.1251,17.1154,21.3141,32.446,3.1252,720,720,53.1915,76.1367,9.0234,110,3.0197,,3.9255
6476,10,3.1559,164.3836,2.3038,255,30.137,,10.3055,6.7344,7.8008,6,-11.6514,381.2866,1.1519,16.0328,20.0918,35.9705,3.1559,730,730,53.6842,79.6094,9.8438,110,2.9495,,4.2738
7206,11,3.2035,164.1587,2.3418,265,27.3973,,13.315,12.1836,5.3711,5,-8.5165,287.7808,1.1709,17.3907,21.2267,39.231,3.2035,731,731,56.867,81.082,7.4688,100,2.3988,,3.9504
7937,12,3.1409,163.4877,2.3054,266,27.5204,,13.1512,11.6172,6.1641,5,-9.0138,293.1519,1.1527,16.7999,22.0178,36.3638,3.1409,734,734,56.8376,78.1641,7.3984,101,2.4855,,3.7249
8671,13,3.0999,166.4355,2.235,255,29.1667,,15.9237,14.2969,7.0117,4,-11.2807,372.0093,1.1175,17.9933,23.6379,33.2082,3.0999,721,721,54.721,76.25,10.0742,105,2.7705,,3.2632
9392,14,3.045,165.5172,2.2076,255,29.558,,11.7476,10.1367,5.9375,6,-12.6373,398.3154,1.1038,18.1301,19.8592,36.0245,3.045,725,725,54.2553,75.9531,10.9492,107,2.9125,,4.3401
10117,15,3.1336,165.5172,2.2719,254,29.8343,,7.1777,5.1836,4.9648,6,-9.5451,328.3691,1.1359,13.7197,20.1999,34.7584,3.1336,725,725,53.9278,79.2031,8.2266,108,2.8833,,4.243
10842,16,3.1424,162.1622,2.3254,260,29.7297,,16.3033,15.5586,4.8711,5,-12.6158,360.4126,1.1627,19.7072,21.4941,34.3545,3.1424,740,740,54.1667,79.6328,11.0156,110,2.9222,,3.8742
11582,17,3.0441,167.8322,2.1765,240,32.7731,,16.5233,15.7109,5.1172,7,-11.078,370.6665,1.0883,14.8877,17.4859,32.4368,3.0441,715,715,50.5263,75.8086,9.7695,117,3.5306,,5.0165
12297,18,2.0576,164.1587,1.5041,416,0,,15.1349,14.1836,5.2813,5,-10.938,375.9766,0.7521,9.1107,21.5117,76.9093,2.0576,731,731,132.0635,77.6563,10.25,-51,0.9719,,3.8692
13028,19,3.1942,163.4877,2.3445,265,27.7929,,12.8526,11.9961,4.6133,5,-8.3801,273.9868,1.1723,18.0267,21.1742,36.0513,3.1942,734,734,56.5032,80.9766,7.2578,102,2.4927,,3.9653
13762,20,3.1186,162.1622,2.3078,260,29.7297,,16.0402,15.2461,4.9844,6,-10.2176,302.3682,1.1539,16.8841,17.9386,37.6994,3.1186,740,740,54.1667,80.4648,8.8711,110,2.9444,,4.8875
14502,21,3.0758,160,2.3069,261,30.4,,17.0101,14.8516,8.293,5,-11.176,377.3804,1.1534,15.9532,20.4556,34.6959,3.0758,750,750,53.3742,80.6406,10.082,114,3.1633,,4.1702
15252,22,3.1564,164.1587,2.3073,250,31.5068,,14.6381,13.8594,4.7109,6,-12.8446,428.0396,1.1537,18.9713,19.2247,33.9586,3.1564,731,731,51.9751,78.9453,11.2539,115,3.2182,,4.5209
15983,23,3.1244,162.1622,2.312,255,31.0811,,16.252,12.5898,10.2773,5,-10.6465,367.3096,1.156,16.5289,21.288,33.0434,3.1244,740,740,52.5773,81.0586,9.4023,115,3.2117,,3.9329
16723,24,3.244,166.6667,2.3357,260,27.7778,,10.1548,8.1523,6.0547,6,-10.1497,386.7798,1.1678,23.4139,18.4261,37.2795,3.244,720,720,56.5217,78.9102,9.0508,100,2.405,,4.7486
17443,25,3.0984,165.5172,2.2463,240,33.7017,,16.4747,15.2383,6.2617,6,-7.9267,308.4717,1.1232,15.9426,20.0551,28.9111,3.0984,725,725,49.4845,78.4453,6.957,122,3.719,,4.2843
18168,26,3.0161,165.5172,2.1867,240,33.7017,,14.2111,11.8633,7.8242,6,-10.7353,365.5396,1.0933,16.9149,19.2083,29.4926,3.0161,725,725,49.4845,75.625,9.7148,122,3.8202,,4.5256
18893,27,3.1656,162.1622,2.3426,261,29.4595,,14.9611,14.1133,4.9648,6,-9.8259,319.7021,1.1713,19.2031,19.23,35.8118,3.1656,740,740,54.4885,80.5781,8.8906,109,2.8484,,4.5194
19633,28,3.1758,162.1622,2.3501,255,31.0811,,15.2286,12.4336,8.793,5,-11.4126,366.7603,1.175,18.8486,20.413,33.8656,3.1758,740,740,52.5773,82.5742,10.0039,115,3.1598,,4.1823
20373,29,2.9575,160,2.2181,265,29.3333,,16.5591,14.8203,7.3867,5,-12.0173,391.9678,1.1091,16.8585,20.9532,34.5989,2.9575,750,750,54.6392,78.2031,10.7617,110,3.0632,,4.0283
21123,30,3.162,160,2.3715,269,28.2667,,7.0642,4.2734,5.625,5,-12.3702,387.4512,1.1857,20.0073,22.2277,34.5609,3.162,750,750,55.9252,82.1484,10.8906,106,2.6612,,3.6651
21873,31,3.1762,161.9433,2.3535,255,31.0811,,8.9879,7.2383,5.3281,5,-11.6755,360.9619,1.1768,20.8828,21.0616,33.1057,3.1762,741,741,52.4691,81.3906,9.7695,115,3.1552,,3.9974
22614,32,3.2592,163.2653,2.3955,240,34.6049,,15.0953,12.0781,9.0547,6,-9.0249,343.2007,1.1978,19.5497,20.1551,30.3061,3.2592,735,735,48.4848,83.3281,7.8711,127,3.779,,4.2558
23349,33,3.2031,165.5172,2.3223,260,28.1768,,11.2513,10.1328,4.8906,5,-9.6841,339.1113,1.1611,17.0472,21.2589,35.0088,3.2031,725,725,55.914,81.4922,8.5,102,2.5165,,3.9412
24074,34,3.2632,165.5172,2.3658,236,34.8066,,13.8435,12.3125,6.3281,6,-9.0628,334.7168,1.1829,18.4629,19.143,30.5898,3.2632,725,725,48.2618,81.875,7.8398,126,3.7664,,4.5442
24799,35,3.1128,165.5172,2.2568,245,32.3204,,14.6591,13.1719,6.4336,7,-10.1486,304.5044,1.1284,15.2173,17.4744,35.911,3.1128,725,725,51.0417,79.6328,8.8242,117,3.4053,,5.0198
25524,36,3.2774,162.1622,2.4253,261,29.4595,,13.3571,12.457,4.8203,6,-11.7302,396.7896,1.2126,19.2739,18.7177,35.6833,3.2774,740,740,54.4885,84.2266,9.8672,109,2.7514,,4.6655
26264,37,3.3622,162.1622,2.488,265,28.3784,,15.0575,11.3672,9.875,6,-10.3607,360.4736,1.244,20.6645,20.0384,36.3081,3.3622,740,740,55.7895,85.2305,9.3398,105,2.4891,,4.2891
