timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
676,1,2.9461,158.1028,2.2361,290,23.4828,,10.1885,8.6914,5.3164,4,-2.877,91.0645,1.118,15.4366,25.2599,41.3955,2.9461,759,759,61.8337,81.2969,3.8242,89,1.9902,,2.8009
1435,2,2.9217,156.8627,2.2351,279,26.9634,,13.7872,3.543,13.3242,3,-3.9141,84.4727,1.1176,12.6279,26.7356,36.1755,2.9217,765,765,57.4074,81.8438,4.6914,103,2.6659,,2.3803
2200,3,3.0626,158.3113,2.3214,280,26.1214,,9.3253,5.8164,7.2891,3,-3.4434,82.7026,1.1607,13.8716,25.757,40.2459,3.0626,758,758,58.5774,85.7617,3.6328,99,2.3717,,2.6593
2958,4,3.0795,162.1622,2.2788,305,17.5676,,6.973,4.4609,5.3594,4,-4.1733,86.5479,1.1394,19.1977,25.0263,54.4105,3.0795,740,740,70.1149,84.25,4.6914,65,1.042,,2.8675
3698,5,2.9439,157.2739,2.2462,325,14.6982,,15.9137,15.0391,5.2031,3,-4.7892,89.7827,1.1231,18.9258,27.1267,56.7248,2.9439,763,763,74.2009,82.5977,4.793,56,0.7847,,2.2689
4461,6,3.0622,156.0468,2.3548,290,24.4792,,14.9684,14.1523,4.875,4,-2.1707,64.5752,1.1774,13.9202,25.4223,40.3731,3.0622,769,769,60.5428,86.875,2.4531,94,2.1081,,2.7546
5230,7,3.1248,157.8947,2.3749,309,18.6842,,14.7922,3.9258,14.2617,3,-2.7668,89.2944,1.1874,17.4741,25.7113,56.256,3.1248,760,760,68.5144,87.1445,3.0352,71,1.1929,,2.6723
5990,8,3.0925,155.2393,2.3905,319,17.3575,,13.8044,12.8867,4.9492,3,-5.0438,92.7734,1.1952,16.5098,26.4365,56.3086,3.0925,773,773,70.2643,88.332,5.1016,67,1.0554,,2.4656
6763,9,3.0182,154.8387,2.3391,314,18.863,,8.8306,5.1953,7.1406,4,-4.0635,70.6787,1.1696,18.3086,25.0735,55.998,3.0182,775,775,68.1128,85.6641,4.1914,73,1.2803,,2.8541
7538,10,2.9987,156.25,2.303,320,16.6667,,16.985,15.6758,6.5391,4,-4.7006,75.4395,1.1515,14.18,24.7438,55.6612,2.9987,768,768,71.4286,86.25,4.3789,64,0.9996,,2.948
8306,11,3.1219,160.2136,2.3383,315,15.7754,,19.5471,14.9297,12.6172,4,-4.8538,92.1021,1.1692,18.8884,24.6226,56.2216,3.1219,749,749,72.5806,86.1211,5.0117,59,0.8367,,2.9826
9055,12,3.1087,159.1512,2.344,275,27.0557,,7.4394,4.0352,6.25,4,-3.8638,85.9375,1.172,13.3153,24.8437,41.6091,3.1087,754,754,57.4113,86.7383,3.5547,102,2.4932,,2.9195
9809,13,3.0947,159.1512,2.3334,279,25.9947,,10.3713,8.9648,5.2148,4,-3.8636,75.9888,1.1667,13.2365,23.6219,41.6545,3.0947,754,754,58.7368,86.8945,3.2852,98,2.3121,,3.2678
10563,14,2.9609,155.8442,2.2799,319,17.1429,,14.8784,13.9258,5.2383,4,-4.9329,81.4209,1.1399,15.6102,25.0507,55.2091,2.9609,770,770,70.7317,85.1484,4.3594,66,1.0738,,2.8605
11333,15,3.0484,158.3113,2.3107,290,23.4828,,12.9543,4.1445,12.2734,4,-3.9339,72.3877,1.1554,14.7307,24.2451,44.9402,3.0484,758,758,61.9658,85.8516,3.7227,89,1.926,,3.0901
12091,16,3.0502,157.0681,2.3303,320,16.2304,,8.6321,4.2461,7.5156,4,-4.1242,77.1484,1.1652,15.4416,24.1068,57.168,3.0502,764,764,72.0721,86.9492,3.582,62,0.9271,,3.1296
12855,17,3.0687,158.9404,2.3169,284,24.6684,,9.7982,5.3164,8.2305,4,-4.8435,88.4399,1.1584,13.0049,24.3475,42.2021,3.0687,755,755,60.2972,86.4766,4.2773,93,2.0973,,3.061
13610,18,3.0013,159.1512,2.263,319,15.3846,,18.3778,9.4375,15.7695,4,-3.5903,75.0732,1.1315,16.3915,23.4111,60.5832,3.0013,754,754,73.3333,84.8594,3.0742,58,0.8355,,3.3278
14364,19,3.0414,158.1028,2.3084,324,14.5119,,12.9573,12.0352,4.8008,4,-3.5342,68.7866,1.1542,17.3244,23.5505,58.8419,3.0414,759,759,74.4828,85.6914,2.875,55,0.7365,,3.2881
15123,20,2.9922,156.25,2.298,330,14.0625,,12.7456,11.4922,5.5117,4,-4.1254,93.3838,1.149,16.9782,23.9838,58.9473,2.9922,768,768,75.3425,85.1523,3.1211,54,0.7132,,3.1646
15891,21,2.9611,159.1512,2.2327,284,24.6684,,10.3137,4.0703,9.4766,5,-4.1353,70.9839,1.1164,12.5053,21.9101,42.6251,2.9611,754,754,60.4255,84.3594,3.5352,93,2.1763,,3.7556
16645,22,3.0219,157.8947,2.2967,294,22.6316,,15.4125,14.4492,5.3633,4,-4.9864,104.4922,1.1483,14.4764,23.6536,47.7172,3.0219,760,760,63.0901,86.0117,3.9102,86,1.8095,,3.2587
17405,23,3.0112,159.1512,2.2704,284,24.6684,,14.9819,6.1875,13.6445,4,-5.0303,83.6792,1.1352,11.9161,24.7325,42.5185,3.0112,754,754,60.4255,85.3945,4.418,93,2.1402,,2.9512
18159,24,2.9761,159.1512,2.244,295,21.7507,,14.3158,4.6172,13.5508,3,-5.1831,78.186,1.122,11.604,25.6516,45.9835,2.9761,754,754,64.2702,84.7227,4.6836,82,1.6837,,2.6893
18913,25,2.9816,158.3113,2.2601,276,27.1768,,8.5136,2.6406,8.0938,5,-4.4752,84.0454,1.13,12.9818,22.2377,41.4801,2.9816,758,758,57.2614,84.25,3.7969,103,2.6365,,3.6623
19671,26,3.0172,157.0681,2.3051,315,17.5393,,12.8437,5.1328,11.7734,4,-3.7212,77.8809,1.1526,13.6678,23.45,55.4472,3.0172,764,764,70.1559,86.8203,2.8125,67,1.0944,,3.3167
20435,27,2.9753,160.2136,2.2285,314,16.0428,,10.3609,9.0156,5.1055,4,-4.873,86.4258,1.1142,12.4074,23.1734,55.4326,2.9753,749,749,72.1839,84.125,4.0156,60,0.9079,,3.3956
21184,28,2.9681,156.8627,2.2706,319,16.4921,,8.8217,3.8008,7.9609,4,-5.0532,94.2993,1.1353,14.6436,23.8546,57.8123,2.9681,765,765,71.5247,85.1406,4.0352,63,0.9824,,3.2014
21949,29,3.0575,157.2739,2.3329,291,23.622,,17.5051,11.543,13.1602,4,-4.6445,88.2568,1.1664,11.94,23.6622,42.2016,3.0575,763,763,61.6525,87.4688,3.7227,90,1.9508,,3.2563
22712,30,3.0633,158.1028,2.3251,330,12.9288,,15.4563,14.6172,5.0234,5,-4.8673,89.9658,1.1625,13.0645,22.6526,61.5944,3.0633,759,759,76.9231,87.6445,3.8203,49,0.5804,,3.544
23471,31,3.011,157.8947,2.2883,319,16.0526,,13.5519,8.8516,10.2617,4,-3.7851,81.3599,1.1442,12.605,24.3733,56.3346,3.011,760,760,72.3356,86.6758,3.0586,61,0.9139,,3.0536
24231,32,3.0626,157.0681,2.3399,294,23.0366,,7.2849,4.0742,6.0391,5,-4.612,83.8013,1.1699,11.7538,22.7627,43.6992,3.0626,764,764,62.5532,88.625,3.75,88,1.8596,,3.5126
24995,33,3.072,158.3113,2.3286,310,18.2058,,9.6922,8.2578,5.0742,5,-5.5828,101.9287,1.1643,13.0421,22.5292,55.971,3.072,758,758,69.1964,88.1563,4.4922,69,1.1491,,3.5792
25753,34,2.9615,157.0681,2.2626,290,24.0838,,13.9469,8.8477,10.7813,4,-6.4549,87.2192,1.1313,10.624,24.4291,42.0953,2.9615,764,764,61.1814,85.5664,5.3633,92,2.1017,,3.0377
26517,35,3.0211,157.8947,2.296,284,25.2632,,15.3375,14.2734,5.6133,5,-5.9623,98.7549,1.148,10.9651,22.4448,40.3545,3.0211,760,760,59.6639,86.7734,4.9648,96,2.2549,,3.6032
27277,36,3.1191,158.1028,2.3674,284,25.066,,15.3845,7.3203,13.5313,4,-5.2777,79.895,1.1837,11.394,23.0869,41.7395,3.1191,759,759,59.7895,89.3359,4.543,95,2.1417,,3.4202
28036,37,3.0293,159.1512,2.2841,290,23.0769,,14.0595,13.0156,5.3164,4,-5.5532,85.4492,1.142,12.0096,23.9758,45.0112,3.0293,754,754,62.5,86.0469,4.2969,87,1.8619,,3.1669
28790,38,3.0746,159.3625,2.3152,281,25.266,,10.0707,5.0469,8.7148,4,-4.7826,90.9424,1.1576,12.1106,23.6679,40.8941,3.0746,753,753,59.5339,86.8203,3.6328,95,2.19,,3.2547
