timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
674,1,3.0089,153.6492,2.35,330,15.3846,,15.6532,8.2969,13.2734,1,-7.083,175.9033,1.175,-2.0304,30.8326,46.4086,3.0089,781,781,73.1707,83.8438,8.4961,60,0.861,,1.2127
1455,2,3.1458,155.8442,2.4223,330,14.2857,,18.4725,14.3242,11.6641,2,-7.2147,195.0684,1.2111,-2.235,30.7358,50.9583,3.1458,770,770,75,87.207,8.6289,55,0.7019,,1.2403
2225,3,3.1573,155.642,2.4343,325,15.5844,,15.2269,7.6797,13.1484,2,-7.746,197.0825,1.2171,-2.9464,30.7201,49.2299,3.1573,771,771,72.87,87.5938,8.6719,60,0.8312,,1.2448
2996,4,3.0891,155.8442,2.3786,321,16.6234,,10.7331,9.3789,5.2188,2,-7.3919,203.6743,1.1893,-1.9635,30.1772,45.3618,3.0891,770,770,71.4922,85.3789,8.5625,64,0.9678,,1.3995
3766,5,3.0589,154.8387,2.3707,330,14.7287,,6.8339,4.25,5.3516,2,-8.3906,191.3452,1.1853,-3.4425,29.5681,50.9124,3.0589,775,775,74.1573,85.6875,9.5313,57,0.7703,,1.5731
4541,6,3.0257,156.8627,2.3147,330,13.6126,,16.5276,8.4453,14.207,2,-6.5929,190.6128,1.1573,-0.0907,29.1457,52.7994,3.0257,765,765,75.8621,83.5781,7.6211,52,0.6566,,1.6935
5306,7,3.0691,152.6718,2.4123,330,16.0305,,12.0198,8.7891,8.1992,2,-6.8205,223.1445,1.2062,-2.0642,30.6761,49.3447,3.0691,786,786,72.3684,87.3203,8.2617,63,0.9247,,1.2573
6092,8,3.1292,156.8627,2.3938,320,16.2304,,9.6015,5.625,7.7813,5,-8.3606,203.125,1.1969,-4.2397,20.5544,52.4926,3.1292,765,765,71.9101,86.6055,8.7227,62,0.9025,,4.142
6857,9,3.0667,154.8387,2.3767,335,13.4367,,13.7296,9.8633,9.5508,2,-8.6991,231.8726,1.1884,-1.2682,28.5852,52.9523,3.0667,775,775,76.1364,86.293,9.6406,52,0.6394,,1.8532
7632,10,3.0999,155.642,2.39,340,11.6883,,13.8325,10.7578,8.6953,2,-8.2926,192.1997,1.195,-2.9159,29.3239,52.8591,3.0999,771,771,78.8863,86.3867,9.0273,45,0.4762,,1.6427
