timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
657,1,4.3144,160,3.2358,335,10.6667,,14.9189,6.7344,13.3125,4,-0.1347,67.9321,1.6179,13.0039,24.9626,54.0512,4.3144,750,750,80.7229,80.3438,1.1953,40,0.2779,,2.8857
1407,2,4.236,158.7302,3.2024,340,10.0529,,16.4671,14.3008,8.1641,2,-2.3941,98.2056,1.6012,14.8884,29.097,51.0537,4.236,756,756,81.7308,79.3867,3.1641,38,0.2534,,1.7073
2163,3,4.2263,159.1512,3.1866,346,8.2228,,17.8312,11.7969,13.3711,3,-2.1583,95.7642,1.5933,18.0638,28.0438,54.6639,4.2263,754,754,84.8039,78.7461,2.6719,31,0.1695,,2.0075
2917,4,4.1269,159.787,3.0993,345,8,,9.6228,5.3477,8,3,1.3472,46.3867,1.5496,16.8898,27.0701,51.2801,4.1269,751,751,84.9754,76.2813,0.9258,30,0.1632,,2.285
3668,5,4.3411,160.8579,3.2385,345,7.5067,,12.2126,7.2813,9.8047,5,2.488,38.0249,1.6192,19.3228,22.6058,57.1498,4.3411,746,746,86.0349,78.9375,2.3359,28,0.1361,,3.5573
4414,6,4.217,155.8442,3.2471,335,12.987,,18.5711,13.9063,12.3086,2,-1.4024,99.4873,1.6235,15.9069,28.2086,49.6238,4.217,770,770,77.0115,81.0625,2.3672,50,0.4327,,1.9605
5184,7,4.2129,160,3.1597,330,12,,12.7607,7.7461,10.1406,3,0.381,48.8892,1.5799,16.064,25.8633,49.293,4.2129,750,750,78.5714,77.3867,0.0195,45,0.3602,,2.629
5934,8,4.2112,157.6873,3.2047,346,8.9474,,18.4221,15.5938,9.8086,2,-1.3882,97.4731,1.6024,16.432,28.4925,52.2107,4.2112,761,761,83.3735,78.3164,2.3789,34,0.2027,,1.8796
6695,9,4.0353,151.8987,3.1879,360,8.8608,,12.1167,5.0469,11.0156,2,-0.6942,83.0688,1.5939,16.9443,29.9477,48.0552,4.0353,790,790,83.7209,78.6953,1.4063,35,0.216,,1.4649
7485,10,4.1874,157.6873,3.1866,336,11.5789,,10.7725,5.4219,9.3086,4,-0.7774,72.8149,1.5933,16.2754,24.7048,48.9013,4.1874,761,761,79.0588,78.3281,1.7617,44,0.3415,,2.9591
