timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
4648,1,4.3751,161.0738,3.2594,355,4.5699,,15.2648,13.6289,6.875,3,-2.2314,173.7061,1.6297,6.0078,26.1922,65.7568,4.3751,745,745,91.0256,83.8281,4.582,17,0.0498,,2.5352
5393,2,4.37,156.658,3.3474,340,11.2272,,12.9994,6.4727,11.2734,2,-3.2204,198.6694,1.6737,9.1633,28.5297,54.124,4.37,766,766,79.8122,85.1367,5.3789,43,0.3105,,1.869
6159,3,4.3467,160,3.26,315,16,,11.0152,6.0469,9.207,2,-4.3242,210.5103,1.63,10.3814,28.7469,50.4749,4.3467,750,750,72.4138,80.8867,5.418,60,0.6207,,1.8071
6909,4,4.3797,156.8627,3.3504,331,13.3508,,7.5232,3.4688,6.6758,3,-3.0964,231.2622,1.6752,12.5872,27.1358,50.4603,4.3797,765,765,76.2673,83.6953,5.1836,51,0.4363,,2.2663
7674,5,4.2581,155.8442,3.2787,345,10.3896,,16.0298,12.5,10.0352,3,-3.1354,187.8052,1.6394,10.847,26.7507,55.5406,4.2581,770,770,81.1765,83.4141,3.5039,40,0.2743,,2.376
8444,6,4.3996,156.8627,3.3657,345,9.6859,,9.4025,4.4961,8.2578,5,-2.515,139.1602,1.6829,11.4466,22.4556,59.6467,4.3996,765,765,82.1429,87.1719,4.0508,37,0.2286,,3.6002
9209,7,4.2923,154.6392,3.3308,340,12.3711,,8.6397,6.3672,5.8398,3,-2.8726,182.7393,1.6654,10.7394,26.7134,52.2123,4.2923,776,776,77.9817,84.293,5.1914,48,0.3888,,2.3867
9985,8,4.4716,155.8442,3.4431,335,12.987,,12.185,9.2617,7.918,4,-2.008,167.0532,1.7216,7.8409,23.8348,54.6825,4.4716,770,770,77.0115,88.2344,3.0313,50,0.4081,,3.2071
10755,9,4.3821,154.6392,3.4005,340,12.3711,,18.5769,15.3516,10.4609,3,-3.419,226.9897,1.7002,8.8816,26.9583,52.6692,4.3821,776,776,77.9817,86.957,4.7461,48,0.3808,,2.3169
11531,10,4.4158,156.0468,3.3958,330,14.0625,,9.9481,4.8047,8.7109,4,-2.7895,170.8374,1.6979,9.1218,24.1312,51.6216,4.4158,769,769,75.1708,86.8086,4.3086,54,0.4826,,3.1226
12300,11,4.4135,154.6392,3.4249,340,12.3711,,12.3871,5.2266,11.2305,3,-3.2929,186.3403,1.7124,8.7721,26.2092,53.9788,4.4135,776,776,77.9817,87.2383,3.9609,48,0.3781,,2.5304
13076,12,4.5856,155.8442,3.531,330,14.2857,,12.1269,9.1953,7.9063,6,-5.3488,238.0981,1.7655,6.0947,19.2101,54.1727,4.5856,770,770,75,91.3789,6.918,55,0.4815,,4.5251
13846,13,4.4861,156.658,3.4363,341,10.9661,,15.8781,14.3125,6.875,4,-4.2629,175.5981,1.7182,6.3446,24.3473,53.8029,4.4861,766,766,80.2353,89.25,5.0273,42,0.2885,,3.061
14612,14,4.36,157.8947,3.3136,339,10.7895,,17.091,14.3438,9.293,5,-2.5009,181.5186,1.6568,8.5374,22.6937,56.7085,4.36,760,760,80.5226,84.6523,3.6523,41,0.2851,,3.5323
15372,15,4.7396,153.8462,3.6969,341,12.5641,,19.4637,15.7344,11.457,5,-3.2886,184.5703,1.8484,8.6473,21.9052,56.2532,4.7396,780,780,77.6765,94.1523,4.3828,49,0.365,,3.757
16152,16,4.4188,154.8387,3.4246,340,12.1447,,14.3891,4.6836,13.6055,5,-1.4738,187.0728,1.7123,7.7821,21.2637,55.1531,4.4188,775,775,78.1609,88.0469,2.2227,47,0.3626,,3.9398
16927,17,4.2675,154.6392,3.3116,351,9.5361,,16.2035,10.2148,12.5781,3,-3.7436,200.3784,1.6558,8.8077,26.3418,56.7964,4.2675,776,776,82.5882,85.4297,5.1641,37,0.2324,,2.4926
17703,18,4.4062,160,3.3047,326,13.0667,,14.7153,11.3359,9.3828,5,-2.2523,159.3628,1.6523,9.4124,21.3387,51.0406,4.4062,750,750,76.8868,84.6953,2.7383,49,0.4084,,3.9185
18453,19,4.9735,158.9404,3.755,346,8.2228,,10.4301,7.3242,7.4258,4,-5.5966,201.6602,1.8775,8.3529,23.3238,56.5177,4.9735,755,755,84.5966,96.8711,5.8984,31,0.1438,,3.3527
19208,20,5.3008,157.8947,4.0286,335,11.8421,,12.6308,6.2148,10.9961,15,-0.0192,138.6719,2.0143,3.7085,1.6559,70.3904,5.3008,760,760,78.8235,104.4219,0.4883,45,0.2825,,9.5281
19968,21,4.0454,153.6492,3.1595,345,11.5385,,14.1697,11.375,8.4492,4,-4.756,192.9932,1.5797,8.3605,24.9542,56.909,4.0454,781,781,79.1284,82.3047,5.8164,45,0.3602,,2.8881
20749,22,4.5084,159.787,3.3858,340,9.3333,,15.8847,11.8711,10.5547,4,-3.2001,172.5464,1.6929,8.8533,24.0139,54.9748,4.5084,751,751,82.7251,86.7383,3.6602,35,0.2034,,3.156
21500,23,4.445,159.1512,3.3515,350,7.1618,,15.1155,12.2695,8.8281,5,-3.1333,152.0386,1.6758,7.8468,22.5896,57.9328,4.445,754,754,86.6337,86.1797,3.7891,27,0.1223,,3.562
