timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
31,1,1.6497,144.5783,1.3693,461,0,,2.3631,2.3008,0.5391,16,-0.2549,37.5977,0.6846,-0.4584,0.2756,67.2244,1.6497,830,830,124.9322,59.1445,0.5,-46,0.8685,,9.9215
861,2,1.5631,136.9863,1.3693,635,0,,4.2564,3.7383,2.0352,10,-8.1794,220.2759,0.6846,10.3254,9.5251,55.1706,1.5631,876,876,263.4855,56.7266,8.3555,-197,15.5381,,7.2854
1737,3,1.8913,165.7459,1.3693,415,0,,8.6477,8.125,2.9609,13,-3.6855,600.4639,0.6846,-11.4687,3.3919,42.1518,1.8913,724,724,134.3042,44.1289,9.7109,-53,1.1529,,9.0333
2461,4,1.9674,172.4138,1.3693,420,0,,7.1931,6.8086,2.3203,11,-3.934,288.8794,0.6846,-12.9725,7.2443,39.5707,1.9674,696,696,152.1739,42.3633,6.6602,-72,2.127,,7.9354
3157,5,2.1066,184.6154,1.3693,370,0,,11.5444,11.082,3.2344,13,-3.7224,501.2207,0.6846,-12.53,4.1172,39.5058,2.1066,650,650,132.1429,44.2773,7.6172,-45,0.8312,,8.8266
3807,6,1.4708,128.8937,1.3693,540,0,,9.1464,8.3086,3.8242,13,-8.8251,474.6704,0.6846,-2.8686,4.04,63.199,1.4708,931,931,138.1074,70.3945,7.7461,-75,2.3077,,8.8486
4738,7,1.4414,126.3158,1.3693,605,0,,9.9347,2.6094,9.5859,9,-2.8318,125.2441,0.6846,3.7019,11.2072,94.2454,1.4414,950,950,175.3623,99.082,2.4883,-130,6.9036,,6.8059
5688,8,1.4567,127.6596,1.3693,600,0,,10.1113,9.0273,4.5547,1,4.3137,22.1558,0.6846,-3.7032,35.7597,74.2728,1.4567,940,940,176.4706,76.9453,5.6953,-130,6.9036,,-0.1915
6628,9,1.5113,132.4503,1.3693,555,0,,9.3876,4.8086,8.0625,3,7.6708,14.2822,0.6846,-11.0342,27.1384,78.2069,1.5113,906,906,158.1197,78.3789,8.9531,-102,4.2628,,2.2656
7534,10,1.4739,129.1712,1.3693,575,0,,15.4312,14.5078,5.2578,10,-1.7259,79.2847,0.6846,3.0766,10.4791,98.7942,1.4739,929,929,162.4294,106.7891,1.4727,-111,5.0445,,7.0135
8463,11,1.4867,130.2932,1.3693,575,0,,15.0337,14.043,5.3672,8,-2.5585,116.2109,0.6846,7.5262,13.6829,95.1983,1.4867,921,921,166.185,102.6602,2.6563,-115,5.4125,,6.1004
9384,12,1.5113,132.4503,1.3693,580,0,,8.1481,6.168,5.3242,7,-2.0923,97.29,0.6846,2.2773,16.0517,96.2548,1.5113,906,906,177.9141,101.2578,1.832,-127,6.5915,,5.4253
10290,13,1.7691,155.0388,1.3693,515,0,,12.8523,11.5195,5.6992,8,-3.3574,196.7163,0.6846,5.2872,13.8007,87.8358,1.7691,774,774,198.8417,98.4609,2.9492,-128,6.6948,,6.0668
11064,14,1.7853,174.9271,1.2247,325,5.2478,,14.5435,10.3945,10.1719,12,-2.118,333.252,0.6124,0.5931,5.6347,30.9312,1.7853,686,686,90.0277,47.7188,3.8516,18,0.1487,,8.3941
11750,15,2.2085,193.5484,1.3693,319,0,,15.2029,5.0273,14.3477,15,-0.9248,213.1958,0.6846,1.6744,0.8947,31.0694,2.2085,620,620,105.9801,45.6406,2.8672,-9,0.0332,,9.745
12370,16,1.6597,170.2128,1.1701,350,0.5682,,16.8499,13.6445,9.8867,14,-2.246,276.9165,0.585,-5.749,2.3142,30.0901,1.6597,705,705,98.5915,46.8633,3.7188,2,0.0019,,9.3405
13075,17,2.569,136.2089,2.2633,385,12.5,,19.5892,12.5664,15.0273,13,-6.6762,256.1035,1.1317,-1.7505,4.5961,42.2039,2.569,881,881,77.621,87.3203,5.6211,55,0.7512,,8.6901
13956,18,1.49,130.5767,1.3693,585,0,,8.7909,6.4648,5.957,8,-1.5816,89.4775,0.6846,-0.6558,13.587,95.2885,1.49,919,919,175.1497,101.0781,1.8086,-126,6.489,,6.1277
14875,19,1.5197,133.1853,1.3693,566,0,,9.0444,4.4063,7.8984,9,-2.5558,168.6401,0.6846,6.2387,11.8485,100.4807,1.5197,901,901,168.9552,104.5469,2.3164,-116,5.5065,,6.6232
15776,20,1.5299,134.0782,1.3693,556,0,,13.8179,12.5195,5.8477,12,-0.748,53.7109,0.6846,-0.9181,6.4799,106.7644,1.5299,895,895,164.0118,110.2031,0.3711,-109,4.8653,,8.1532
16671,21,1.5031,131.7234,1.3693,575,0,,10.6883,9.0859,5.6289,8,-1.813,104.9805,0.6846,0.1325,14.5202,100.7156,1.5031,911,911,171.131,104.7305,1.5234,-120,5.8902,,5.8617
17582,22,1.4739,129.1712,1.3693,566,0,,8.1213,5.9063,5.5742,9,-1.1985,66.5283,0.6846,2.4014,11.6779,100.7122,1.4739,929,929,155.9229,109.5469,1.1563,-102,4.2628,,6.6718
18511,23,1.4708,128.8937,1.3693,570,0,,7.9746,5.5898,5.6875,11,-0.9073,63.5376,0.6846,7.2798,7.6585,100.0573,1.4708,931,931,157.8947,106.8984,0.9102,-105,4.5162,,7.8173
19442,24,1.4803,129.7297,1.3693,570,0,,7.5664,4.0938,6.3633,9,-1.5562,76.416,0.6846,3.762,11.7938,97.8086,1.4803,925,925,160.5634,102.9844,1.5352,-108,4.7768,,6.6388
