timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
676,1,3.4482,158.9404,2.6034,314,16.7109,,13.8339,5.9922,12.4688,4,0.7671,114.6851,1.3017,17.5538,25.106,56.004,3.4482,755,755,71.2018,90.5352,4.875,63,0.8569,,2.8448
1431,2,3.5171,160.2136,2.6343,309,17.3797,,7.4441,4.1094,6.207,3,0.228,101.6235,1.3172,16.4025,26.6918,55.7367,3.5171,749,749,70.2273,91.0547,4.2891,65,0.9014,,2.3928
2180,3,3.5453,159.1512,2.6731,310,17.7719,,17.1558,10.207,13.7891,3,-0.2221,106.3843,1.3366,16.8388,27.6846,55.9452,3.5453,754,754,69.8198,91.9961,3.7813,67,0.9438,,2.1099
2934,4,3.6444,159.1512,2.7479,300,20.4244,,16.0181,8.9258,13.3008,3,-0.9371,85.9375,1.374,15.8321,26.5714,51.5296,3.6444,754,754,66.0793,94.9219,3.5625,77,1.2126,,2.4271
3688,5,3.5881,158.1028,2.7234,299,21.1082,,16.8477,14.4609,8.6445,3,-0.2912,82.6416,1.3617,16.4407,26.962,52.8309,3.5881,759,759,65,92.5859,2.8789,80,1.3206,,2.3158
4447,6,3.5274,157.2739,2.6914,304,20.21,,19.3187,14.7891,12.4297,2,-0.8326,82.5195,1.3457,15.845,28.129,50.7926,3.5274,763,763,66.2309,91.8008,4.0117,77,1.238,,1.9832
5210,7,3.6259,161.0738,2.7013,271,27.1505,,8.3086,6.7813,4.8008,3,-0.5177,77.2705,1.3506,13.9499,26.7061,40.0864,3.6259,745,745,57.173,91.3203,3.0781,101,2.1216,,2.3888
5955,8,3.7455,163.4877,2.7492,265,27.7929,,13.1228,8.5977,9.9141,3,-2.8963,116.4551,1.3746,13.2011,28.0018,36.6342,3.7455,734,734,56.5032,93.8281,5.2734,102,2.1261,,2.0195
6689,9,4.0002,160.2136,2.9962,260,30.4813,,14.5976,12.8438,6.9375,3,-1.0356,121.1548,1.4981,11.9008,26.9332,37.8189,4.0002,749,749,53.1697,99.7383,2.8125,114,2.4365,,2.324
7438,10,3.8067,158.1028,2.8893,309,18.4697,,12.0253,9.7891,6.9844,2,-2.6662,116.2109,1.4446,16.8594,28.3292,58.3473,3.8067,759,759,68.6667,95.6406,4.1133,70,0.9531,,1.9262
8197,11,3.705,158.1028,2.8121,286,24.5383,,9.9112,3.9414,9.0938,3,-2.5307,118.4082,1.406,13.5077,26.7239,43.0791,3.705,759,759,60.4651,94.1133,3.9453,93,1.7282,,2.3837
8956,12,3.618,158.3113,2.7424,315,16.8865,,7.3667,5.1914,5.2266,3,-2.9633,126.6479,1.3712,15.4572,26.5086,62.4801,3.618,758,758,71.1061,93.9961,3.8828,64,0.8394,,2.4451
9714,13,3.6263,160.2136,2.7161,316,15.508,,12.3234,6.5703,10.4258,2,-2.6092,85.083,1.3581,16.5474,28.3101,62.5584,3.6263,749,749,72.9792,91.1563,2.8164,58,0.6961,,1.9316
10463,14,3.6579,161.0738,2.7251,309,16.9355,,16.7783,15.9727,5.1367,2,-3.1313,67.688,1.3626,17.0952,28.2386,54.7749,3.6579,745,745,70.8716,92.9375,3.6445,63,0.8186,,1.952
11208,15,3.7166,159.3625,2.7986,304,19.1489,,19.4829,13.9492,13.6016,4,-2.4063,111.084,1.3993,14.7981,25.4097,58.445,3.7166,753,753,67.706,95.3828,2.7734,72,1.041,,2.7582
11961,16,3.5899,158.1028,2.7248,270,28.7599,,13.235,9.6602,9.0469,2,-1.9699,113.5254,1.3624,11.9129,28.2417,38.5043,3.5899,759,759,55.2147,93.168,2.2773,109,2.4494,,1.9511
12720,17,3.5136,159.1512,2.6492,314,16.7109,,15.8603,15.0938,4.8711,3,-3.2398,113.7085,1.3246,15.5984,26.5835,57.9203,3.5136,754,754,71.3636,90.582,3.4805,63,0.842,,2.4237
13474,18,3.7699,158.9404,2.8462,284,24.6684,,16.6734,5.0117,15.9023,3,-2.9804,102.7832,1.4231,14.2308,28.0414,42.7559,3.7699,755,755,60.2972,96.3203,2.8828,93,1.7075,,2.0082
14229,19,3.7235,160.2136,2.7889,304,18.7166,,16.0121,4.9297,15.2344,3,-2.039,119.9341,1.3945,13.8698,25.5684,57.4099,3.7235,749,749,68.3146,95.7773,1.7109,70,0.9874,,2.713
