timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
1972,1,3.1731,178.3061,2.1355,234,30.3571,,14.4441,10.6211,9.7891,14,-19.5603,775.3906,1.0678,10.9491,2.9905,47.8667,3.1731,673,673,53.303,89.6055,21.2422,102,2.7363,,9.1477
2645,2,3.3693,183.2061,2.2069,240,26.6055,,15.7503,10.2383,11.9688,14,-19.3579,658.02,1.1034,9.4573,2.5189,52.0554,3.3693,655,655,57.8313,93.2891,20.1289,87,1.927,,9.2821
3300,3,3.3724,184.8998,2.1887,230,29.0123,,15.0124,11.2109,9.9844,12,-21.8046,752.5635,1.0943,8.3106,5.1905,47.5658,3.3724,649,649,54.8926,92.0859,21.6992,94,2.268,,8.5207
3949,4,3.358,180.7229,2.2297,234,29.5181,,14.9685,9.8828,11.2422,12,-20.6363,866.6992,1.1149,9.3248,6.3493,51.7509,3.358,664,664,54.4186,93.7656,20.6602,98,2.4196,,8.1905
4613,5,3.4998,180.7229,2.3238,224,32.5301,,16.0234,11.2656,11.3945,12,-21.5109,776.5503,1.1619,8.199,6.565,47.9974,3.4998,664,664,50.9091,97.5859,21.5,108,2.8189,,8.129
5277,6,3.4212,179.3722,2.2888,229,31.4371,,13.4324,9.4609,9.5352,12,-20.7141,781.1279,1.1444,8.8575,5.6626,50.408,3.4212,669,669,52.0455,95.5313,21.1016,105,2.7055,,8.3862
5946,7,3.4082,182.0941,2.246,229,30.3951,,14.4865,10.9805,9.4492,12,-19.517,792.7856,1.123,7.3429,5.8,52.2206,3.4082,659,659,53.2558,93.9609,19.6133,100,2.5009,,8.347
6605,8,3.402,179.3722,2.2759,235,29.6407,,15.3937,9.5586,12.0664,12,-19.4832,790.6494,1.138,7.3988,6.1371,52.3945,3.402,669,669,54.1475,94.9141,18.8125,99,2.419,,8.2509
7274,9,3.4898,183.2061,2.2858,224,31.4985,,14.9609,10.4453,10.7109,12,-19.8648,774.8413,1.1429,6.8919,6.061,50.6345,3.4898,655,655,51.9722,95.9414,19.5391,103,2.6069,,8.2726
7929,10,3.5181,179.3722,2.3536,220,34.1317,,19.3076,13.7227,13.582,12,-20.2045,791.1377,1.1768,6.7354,5.9722,48.8853,3.5181,669,669,48.9978,98.8047,19.918,114,3.1006,,8.2979
