timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
14053,1,3.5778,188.9764,2.2719,229,27.7603,,17.6206,10.0117,14.5,10,-19.9188,779.48,1.136,10.5728,10.0801,56.8737,3.5778,635,635,56.4039,91.7773,18.918,88,1.9151,,7.1272
14688,2,3.5468,180.7229,2.355,230,30.7229,,16.1,12.4414,10.2188,10,-19.903,869.5679,1.1775,13.9224,9.2637,55.6837,3.5468,664,664,52.9954,94.3125,19.5195,102,2.4815,,7.3598
15352,3,3.6008,183.4862,2.3549,225,31.1927,,15.5218,11.625,10.2852,11,-23.1935,910.4614,1.1775,15.3614,8.2605,54.371,3.6008,654,654,52.4476,93.6563,23.1016,102,2.4816,,7.6457
16006,4,3.5926,183.4862,2.3495,219,33.0275,,17.3654,11.7344,12.8008,11,-21.6832,861.5112,1.1748,10.9698,7.3373,52.0449,3.5926,654,654,50.3448,96.707,21.0352,108,2.7881,,7.9089
16660,5,3.5948,177.7778,2.4265,219,35.0148,,18.761,14.8984,11.4023,12,-21.3183,868.042,1.2132,17.0119,5.4034,55.5445,3.5948,675,675,48.0263,95.5469,21.0625,118,3.222,,8.46
17335,6,3.6907,178.0415,2.4875,230,31.7507,,18.5507,11.457,14.5898,10,-21.5912,1009.9487,1.2438,13.1399,9.4009,55.2274,3.6907,674,674,51.8018,101.0391,19.1445,107,2.5852,,7.3208
18009,7,3.7301,183.4862,2.4395,224,31.4985,,19.6148,14.7773,12.8984,12,-22.855,843.0786,1.2198,12.6126,5.535,57.9244,3.7301,654,654,52.093,99.9844,21.9375,103,2.4429,,8.4225
18663,8,3.7635,179.1045,2.5215,219,34.6269,,14.7029,10.4023,10.3906,11,-24.0818,899.353,1.2608,12.2337,8.2054,56.8887,3.7635,670,670,48.5588,102.6094,22.9375,116,2.9967,,7.6615
19333,9,3.8047,180.7229,2.5263,210,36.747,,21.7489,15.9141,14.8242,11,-21.5283,892.8223,1.2632,8.521,7.5824,53.4092,3.8047,664,664,46.2555,103.9297,20.0586,122,3.3078,,7.839
19997,10,3.7078,180.7229,2.462,230,30.7229,,21.6815,14.6445,15.9883,9,-23.7732,1100.9521,1.231,12.718,11.3257,57.351,3.7078,664,664,52.9954,101.4492,22.1328,102,2.3739,,6.7722
20661,11,3.5847,180.4511,2.3838,229,31.0241,,15.4161,10.0117,11.7227,10,-24.9294,1048.4619,1.1919,15.4472,10.8413,54.76,3.5847,665,665,52.5229,96.8594,23.5117,103,2.4999,,6.9102
21326,12,3.6023,176.7305,2.446,230,32.1534,,17.7246,11.0391,13.8672,13,-21.1932,896.3013,1.223,15.8016,4.7988,54.5276,3.6023,679,679,51.2249,98.3945,21.4531,109,2.7281,,8.6323
22005,13,3.5576,176.4706,2.4192,235,30.8824,,19.1981,13.8516,13.293,12,-22.611,796.0815,1.2096,14.2194,5.1515,56.0432,3.5576,680,680,52.809,97.8398,21.8203,105,2.5598,,8.5318
22685,14,3.6018,180.7229,2.3916,230,30.7229,,15.8514,7.7422,13.832,11,-21.3511,1034.9731,1.1958,11.3842,7.4474,55.1424,3.6018,664,664,52.9954,98.9961,18.3281,102,2.4437,,7.8775
23349,15,3.5059,179.3722,2.3455,235,29.6407,,18.1299,14.2266,11.2383,11,-21.8321,985.5957,1.1727,10.9743,8.1883,55.0643,3.5059,669,669,54.1475,96.6016,19.6875,99,2.3474,,7.6663
24018,16,3.4727,179.1045,2.3267,230,31.3433,,17.9056,9.3516,15.2695,12,-21.9817,1066.7725,1.1634,10.6882,6.7544,55.1583,3.4727,670,670,52.2727,96,21.0273,105,2.6614,,8.075
24688,17,3.5076,179.3722,2.3466,236,29.3413,,19.1791,15.5273,11.2578,11,-20.656,924.4385,1.1733,10.7012,7.5866,54.8282,3.5076,669,669,54.5035,96.7305,19.4219,98,2.2992,,7.8378
