timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
1047,1,1.6671,172.4138,1.1603,276,20.6897,,2.979,2.9102,0.6367,15,-0.073,3.7231,0.5802,11.1977,0.547,58.1272,1.6671,696,696,65.7143,61.9805,0,72,2.5096,,9.8441
1743,2,1.0417,121.2121,1.0312,651,0,,7.7182,1.6172,7.5469,8,-0.9719,121.46,0.5156,-12.392,14.4714,84.0203,1.0417,990,990,192.0354,84.4375,3.3047,-156,13.0346,,5.8756
2733,3,1.235,143.7126,1.0312,530,0,,4.7084,3.2383,3.418,12,-0.2803,66.7114,0.5156,-20.8047,5.1183,74.3386,1.235,835,835,173.7705,78.1289,1.0117,-113,6.9258,,8.5413
3568,4,1.6768,195.122,1.0312,341,0,,8.545,8.0156,2.9609,11,0.5884,298.0347,0.5156,11.8009,7.9034,40.7026,1.6768,615,615,124.4526,41.0977,3.8945,-34,0.63,,7.7475
4183,5,1.8092,210.5263,1.0312,301,0,,10.8223,10.3203,3.2578,11,-0.0565,215.5762,0.5156,14.1293,7.8361,40.4956,1.8092,570,570,111.8959,41.8008,2.0938,-16,0.1395,,7.7667
4753,6,1.5841,184.3318,1.0312,355,0,,14.46,14.1445,3.0039,11,1.0735,246.0938,0.5156,15.2254,8.3692,39.3214,1.5841,651,651,119.9324,41.5352,2.8477,-30,0.4905,,7.6148
5404,7,1.8252,212.3894,1.0312,305,0,,15.2523,14.9922,2.8047,12,1.5252,440.8569,0.5156,12.8639,6.747,40.7372,1.8252,565,565,117.3077,43.3281,4.5195,-23,0.2883,,8.0771
5969,8,1.5507,180.4511,1.0312,340,0,,8.7322,6.9063,5.3438,10,-1.0548,262.8784,0.5156,1.6488,9.1748,53.5211,1.5507,665,665,104.6154,53.0586,4.168,-8,0.0349,,7.3852
6634,9,0.9207,107.1429,1.0312,705,0,,11.6604,10.1836,5.6797,13,-0.6678,114.0747,0.5156,-2.5882,3.7953,58.4595,0.9207,1120,1120,169.8795,67.0938,1.2656,-145,11.3104,,8.9183
7754,10,1.0731,124.8699,1.0312,620,0,,3.3125,1.5234,2.9414,14,-0.138,24.0479,0.5156,-16.0033,2.9867,88.4973,1.0731,961,961,181.8182,85.8711,0.0352,-140,10.5617,,9.1488
8715,11,1.0798,125.6545,1.0312,615,0,,9.7377,3.0313,9.2539,9,-0.1508,39.4897,0.5156,-20.6918,12.7041,97.2711,1.0798,955,955,180.8824,105.4922,0.2305,-138,10.2685,,6.3793
9670,12,1.2047,140.1869,1.0312,606,0,,8.0318,2.582,7.6055,6,-7.7648,224.3652,0.5156,-16.1458,20.1815,59.1867,1.2047,856,856,242.4,62.7617,7.7539,-178,16.7731,,4.2483
10526,13,1.5077,175.4386,1.0312,355,0,,7.7105,7.3086,2.457,12,4.1084,568.4204,0.5156,14.8579,5.7573,35.5814,1.5077,684,684,107.9027,38.082,8.1094,-13,0.0921,,8.3592
11210,14,1.5841,184.3318,1.0312,375,0,,11.8887,11.7266,1.957,13,-3.4507,414.4897,0.5156,-15.0642,3.9321,39.1172,1.5841,651,651,135.8696,39.6484,6.5898,-50,1.3624,,8.8793
11861,15,1.7598,204.7782,1.0312,310,0,,12.4036,11.9922,3.168,14,-0.6678,302.4902,0.5156,-44.3454,2.1435,44.7367,1.7598,586,586,112.3188,46.668,3.707,-17,0.1575,,9.3891
12447,16,1.1439,154.0436,0.8911,361,7.1979,,10.2482,9.7969,3.0078,14,2.4522,132.7515,0.4456,15.7651,2.4475,41.1314,1.1439,779,779,86.3636,45.3164,1.6016,28,0.4945,,9.3025
13226,17,1.0787,125.523,1.0312,604,0,,7.0777,1.8047,6.8438,2,-4.7968,110.1685,0.5156,-18.3638,30.5726,75.0921,1.0787,956,956,171.5909,69.1133,5.8594,-126,8.5883,,1.2868
14182,18,1.1509,133.9286,1.0312,575,0,,5.6258,4.5039,3.3711,9,-3.1036,158.5083,0.5156,-17.6786,12.4841,78.8767,1.1509,896,896,179.1277,85.0781,3.5078,-127,8.723,,6.442
15078,19,1.032,180.4511,0.6863,325,2.1084,,11.7394,11.4258,2.6953,12,0.3378,120.7275,0.3431,-12.3548,6.5306,34.9629,1.032,665,665,95.5882,34.4219,1.2578,7,0.0401,,8.1388
15743,20,1.6138,187.7934,1.0312,325,0,,10.4499,9.9531,3.1836,11,3.5474,379.4556,0.5156,15.8284,8.4908,42.4022,1.6138,639,639,103.5032,43.668,4.0313,-6,0.0196,,7.5801
16382,21,1.4924,173.6614,1.0312,401,0,,11.5188,11.3633,1.8867,11,-3.8043,573.8525,0.5156,-20.3719,7.0336,40.3209,1.4924,691,691,138.2759,39.9336,9.0508,-56,1.7088,,7.9954
17073,22,1.2576,146.3415,1.0312,475,0,,14.4455,14.2344,2.4609,12,3.6003,434.3262,0.5156,15.7689,6.6567,45.9513,1.2576,820,820,137.6812,43.293,5.9336,-65,2.3016,,8.1028
17893,23,1.0798,125.6545,1.0312,580,0,,10.4065,10.2109,2.0078,13,-2.0452,272.7051,0.5156,-8.3255,4.4191,47.0144,1.0798,955,955,154.6667,46.5742,5.1875,-103,5.7629,,8.7406
22049,27,1.0302,119.8801,1.0312,636,0,,9.4128,8.5352,3.9688,6,-7.2246,202.9419,0.5156,-14.4113,18.2073,78.7455,1.0302,1001,1001,174.2466,85.1211,8.0703,-136,9.9791,,4.8109
23050,28,1.0512,122.3242,1.0312,641,0,,13.7712,13.1523,4.082,5,-13.3641,349.4873,0.5156,-13.282,20.5234,82.4253,1.0512,981,981,188.5294,84.8477,13.2695,-151,12.2381,,4.1508
24031,29,1.0417,121.2121,1.0312,641,0,,16.7153,15.5938,6.0195,5,-8.0163,192.9321,0.5156,-15.3654,22.792,79.6219,1.0417,990,990,183.6676,83.543,7.8984,-146,11.4628,,3.5043
25021,30,1.0312,120,1.0312,640,0,,9.1242,8.1641,4.0742,5,-8.7425,211.792,0.5156,-9.9895,21.3459,72.6459,1.0312,1000,1000,177.7778,83.375,8.9023,-140,10.5617,,3.9164
26021,31,1.0061,117.0732,1.0312,685,0,,7.1,2.6133,6.6016,5,-11.5335,287.1094,0.5156,-14.6548,22.7149,75.7805,1.0061,1025,1025,201.4706,79.2578,11.7031,-173,15.8922,,3.5263
27046,32,0.9674,112.5704,1.0312,695,0,,11.2462,10.7266,3.3789,6,-12.8309,290.1001,0.5156,-6.7539,18.9847,66.5431,0.9674,1066,1066,187.3315,75.8125,12.8398,-162,14.0177,,4.5894
28112,33,0.8594,100,1.0312,775,0,,5.0917,3.8125,3.375,7,-4.4076,134.4604,0.5156,-8.9131,15.5795,66.264,0.8594,1200,1200,182.3529,78.7031,5.1875,-175,16.2425,,5.5598
30993,34,0.7696,89.5522,1.0312,1070,0,,1.6147,1.4258,0.7578,12,-1.858,0,0.5156,-14.7928,6.3566,43.1193,0.7696,1340,1340,396.2963,37.4688,0,-400,56.6949,,8.1884
32333,35,1.0618,94.0439,1.3548,595,6.7398,,1.642,1.4063,0.8477,13,-0.0327,99.1821,0.6774,-2.5835,3.8978,67.6399,1.0618,1276,1276,87.3715,70.4883,0,43,0.767,,8.8891
33609,36,0.863,100.4184,1.0312,845,0,,9.3152,8.7656,3.1523,7,-7.1395,142.4561,0.5156,-29.7963,15.7004,77.1214,0.863,1195,1195,241.4286,71.5625,8.375,-248,30.331,,5.5254
34804,37,1.0312,120,1.0312,620,0,,7.093,5.6758,4.2539,5,-5.3896,165.8325,0.5156,-15.5246,21.7471,79.9783,1.0312,1000,1000,163.1579,86.7383,5.9648,-120,7.8001,,3.8021
35804,38,1.0417,121.2121,1.0312,630,0,,9.229,3.4727,8.5508,5,-9.9141,314.5142,0.5156,-16.5563,21.2151,82.345,1.0417,990,990,175,88.2695,10.1523,-135,9.8357,,3.9537
36794,39,1.0512,122.3242,1.0312,625,0,,6.8945,4.9141,4.8359,6,-8.1575,234.5581,0.5156,-16.7003,18.9021,82.8779,1.0512,981,981,175.5618,89.6289,8.4844,-135,9.8357,,4.6129
37775,40,1.0731,124.8699,1.0312,606,0,,5.8364,3.6445,4.5586,7,-5.6172,185.8521,0.5156,-16.8754,16.968,86.8657,1.0731,961,961,170.7042,93.1055,6.1484,-126,8.5883,,5.1641
38736,41,1.0855,126.3158,1.0312,611,0,,10.2083,3.8438,9.457,5,-9.5619,320.1904,0.5156,-16.9302,21.0659,83.8517,1.0855,950,950,180.236,90.1133,9.6016,-136,9.9791,,3.9962
39686,42,1.0742,125,1.0312,600,0,,7.1361,5.5,4.5469,5,-5.635,178.4668,0.5156,-16.3627,21.2052,85.2497,1.0742,960,960,166.6667,89.7656,6.3008,-120,7.8001,,3.9565
40646,43,1.1077,128.8937,1.0312,590,0,,6.4472,4.5078,4.6094,5,-6.8259,197.8149,0.5156,-14.2969,20.4897,88.2713,1.1077,931,931,173.0205,91.4336,7.3789,-125,8.4545,,4.1604
41577,44,1.1089,129.0323,1.0312,591,0,,13.2082,6.9648,11.2227,4,-8.3936,235.5957,0.5156,-14.7046,25.3808,80.6882,1.1089,930,930,174.3363,88.043,8.0547,-126,8.5883,,2.7665
42507,45,1.0798,125.6545,1.0312,591,0,,7.2592,5.4961,4.7422,5,-7.4907,234.9854,0.5156,-15.03,21.4269,81.7017,1.0798,955,955,162.3626,88.1992,7.8711,-114,7.0477,,3.8933
43462,46,1.0901,126.8499,1.0312,601,0,,7.1361,4.1289,5.8203,5,-10.9808,306.3354,0.5156,-10.2056,22.0081,82.3073,1.0901,946,946,174.2029,88.125,11.3867,-128,8.8588,,3.7277
44408,47,1.0855,126.3158,1.0312,615,0,,10.3465,4.8477,9.1406,3,-6.8392,171.2646,0.5156,-16.3581,26.3008,84.8107,1.0855,950,950,183.5821,87.0586,6.9531,-140,10.5617,,2.5043
45358,48,1.0742,125,1.0312,631,0,,12.1847,11.1602,4.8906,5,-10.5797,299.0112,0.5156,-18.0264,22.8152,86.3383,1.0742,960,960,191.7933,88.3711,9.9883,-151,12.2381,,3.4977
46318,49,1.0731,124.8699,1.0312,611,0,,8.8579,4.0781,7.8633,5,-10.3771,299.6826,0.5156,-16.0119,22.3818,81.3168,1.0731,961,961,174.5714,87.5156,10.1523,-131,9.2718,,3.6212
47279,50,1.0742,125,1.0312,616,0,,7.5904,6.2969,4.2383,6,-9.7914,273.3154,0.5156,-14.2703,19.4868,83.6995,1.0742,960,960,179.0698,88.9297,9.9961,-136,9.9791,,4.4463
48239,51,1.0675,124.2236,1.0312,620,0,,13.0041,12.1523,4.6289,5,-9.9494,263.4888,0.5156,-19.5959,20.9735,84.0232,1.0675,966,966,179.1908,86.1641,9.9883,-137,10.1233,,4.0226
49205,52,1.0742,125,1.0312,594,0,,5.9791,4.0586,4.3906,5,-9.1692,237.1216,0.5156,-11.3586,22.2853,80.6198,1.0742,960,960,162.2951,85.8281,9.6328,-114,7.0477,,3.6487
50165,53,1.0354,120.4819,1.0312,650,0,,8.7973,7.4297,4.7109,5,-8.7133,205.0171,0.5156,-14.1672,22.7463,83.63,1.0354,996,996,187.8613,87.8828,8.8438,-152,12.3957,,3.5173
51161,54,1.0642,123.839,1.0312,605,0,,5.8586,3.6992,4.543,6,-9.8543,312.0117,0.5156,-19.5956,19.1213,83.3119,1.0642,969,969,166.2088,87.6016,10.9453,-121,7.929,,4.5504
52130,55,1.0512,122.3242,1.0312,630,0,,7.4278,4.5195,5.8945,6,-7.479,224.0601,0.5156,-13.032,19.488,83.7667,1.0512,981,981,179.4872,88.9219,7.6953,-140,10.5617,,4.4459
53111,56,1.0731,124.8699,1.0312,622,0,,7.0377,5.375,4.543,4,-13.0428,338.1958,0.5156,-14.0355,24.4107,84.5874,1.0731,961,961,183.4808,86.2969,13.0195,-142,10.8584,,3.043
54072,57,1.0686,124.3523,1.0312,625,0,,6.0761,4.0039,4.5703,5,-8.435,254.0894,0.5156,-17.7856,21.689,86.4302,1.0686,965,965,183.8235,89.1406,8.8789,-143,11.0082,,3.8186
55037,58,1.0686,124.3523,1.0312,604,0,,8.2609,6.9453,4.4727,5,-8.8042,244.812,0.5156,-16.5079,22.3714,83.0315,1.0686,965,965,167.313,88.5898,9.207,-122,8.0589,,3.6241
56002,59,1.0787,125.523,1.0312,625,0,,6.4344,4.7109,4.3828,4,-10.0951,230.2856,0.5156,-19.226,25.1448,85.8399,1.0787,956,956,188.8218,86.4102,9.9961,-147,11.6161,,2.8337
56958,60,1.0577,123.0769,1.0312,620,0,,5.9049,4,4.3438,5,-9.6394,257.5684,0.5156,-20.2184,22.0593,81.4281,1.0577,975,975,174.6479,85.9258,9.9219,-133,9.5519,,3.7131
57933,61,1.0577,123.0769,1.0312,635,0,,16.3171,15.6719,4.543,4,-13.0345,298.3398,0.5156,-15.1003,24.9629,80.4337,1.0577,975,975,186.7647,83.3359,12.5391,-148,11.7703,,2.8856
58908,62,1.0406,121.0898,1.0312,640,0,,9.5352,6.1055,7.3242,4,-7.2283,180.542,0.5156,-16.8687,23.7604,84.2743,1.0406,991,991,182.3362,86.7383,7.2578,-145,11.3104,,3.2283
59899,63,1.0577,123.0769,1.0312,616,0,,5.3882,3.4805,4.1133,5,-10.7105,306.2134,0.5156,-10.7617,21.0496,81.1625,1.0577,975,975,171.5877,86.5898,11.707,-129,8.9955,,4.0009
60874,64,1.0459,121.7039,1.0312,631,0,,6.0808,4.207,4.3906,5,-9.0518,258.8501,0.5156,-13.7261,21.9091,84.294,1.0459,986,986,177.7465,85.6484,9.5586,-138,10.2685,,3.7559
61860,65,1.0686,124.3523,1.0312,629,0,,5.9544,3.5117,4.8086,5,-12.3987,298.7061,0.5156,-17.085,22.6296,84.9269,1.0686,965,965,187.2024,87.0742,12.1094,-147,11.6161,,3.5506
62825,66,1.0675,124.2236,1.0312,631,0,,12.747,11.9453,4.4492,4,-12.7402,335.2661,0.5156,-17.493,23.0366,85.8287,1.0675,966,966,188.3582,87.293,12.4648,-148,11.7703,,3.4346
63791,67,1.0697,124.4813,1.0312,605,0,,5.4626,3.2969,4.3555,6,-11.0893,338.9893,0.5156,-10.8002,20.2488,82.1891,1.0697,964,964,168.5237,89.9258,12.3086,-123,8.1898,,4.2291
64755,68,1.062,123.5839,1.0312,625,0,,13.8775,13.2695,4.0625,5,-9.633,274.1089,0.5156,-15.3878,20.8052,88.3108,1.062,971,971,180.6358,91.543,9.793,-140,10.5617,,4.0705
65726,69,1.0512,122.3242,1.0312,631,0,,11.6849,10.0547,5.9531,6,-6.1517,176.4526,0.5156,-13.7946,19.2556,90.9769,1.0512,981,981,180.2857,93.9727,6.4453,-141,10.7096,,4.5121
66707,70,1.0697,124.4813,1.0312,630,0,,13.3,6.7148,11.4805,4,-8.0445,257.6294,0.5156,-15.8244,23.4564,88.8469,1.0697,964,964,188.6228,91.6406,7.8828,-148,11.7703,,3.3149
67671,71,1.0396,120.9677,1.0312,630,0,,7.6603,6.1563,4.5586,4,-9.82,268.4326,0.5156,-18.7206,23.1626,82.1674,1.0396,992,992,174.0331,89.1016,10.2539,-134,9.6933,,3.3987
68663,72,1.0588,123.2033,1.0312,625,0,,6.6667,5.1875,4.1875,5,-9.9048,295.4102,0.5156,-19.8084,20.8391,91.4769,1.0588,974,974,179.0831,93.0195,10.3789,-138,10.2685,,4.0609
