timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
607,1,2.9311,172.6619,2.0371,290,16.4265,,12.5297,6.8008,10.5234,11,-17.6389,630.3101,1.0186,-12.751,8.5242,58.1008,2.9311,695,695,71.6049,91.293,16.6367,57,0.8964,,7.5706
1302,2,2.8881,171.4286,2.0217,295,15.7143,,16.2092,12.0898,10.7969,9,-14.7001,613.9526,1.0108,-14.3971,11.9726,55.5745,2.8881,700,700,72.8395,90.0039,14.1641,55,0.841,,6.5878
2002,3,3.081,169.9717,2.1752,290,17.847,,11.953,6.2266,10.2031,11,-16.7135,647.2168,1.0876,-10.7572,8.42,58.6751,3.081,706,706,69.7115,96.6133,16.0391,63,1.0255,,7.6003
2708,4,3.0129,169.2525,2.1361,295,16.6667,,16.085,13.4766,8.7813,10,-20.1735,704.3457,1.0681,-9.9283,9.8856,59.704,3.0129,709,709,71.256,95.2852,19.2109,59,0.9159,,7.1826
3417,5,2.9364,171.184,2.0584,301,14,,12.1439,6.7109,10.1211,9,-15.7547,582.4585,1.0292,-12.1182,11.0939,57.2095,2.9364,701,701,75.25,91.2578,15.7109,49,0.6556,,6.8382
4118,6,3.0833,175.1825,2.112,295,13.7427,,17.2914,7.8281,15.418,10,-16.9564,586.4258,1.056,-9.2243,9.7563,57.71,3.0833,685,685,75.641,93.9453,16.3242,47,0.5879,,7.2195
4803,7,2.9717,173.913,2.0505,301,12.7536,,12.1901,7.5898,9.5391,10,-19.8969,634.8877,1.0252,-8.4088,9.742,59.7352,2.9717,690,690,77.3779,91.8477,18.8359,44,0.5307,,7.2235
5493,8,2.9419,175.1825,2.0152,300,12.2807,,15.0742,13.4805,6.7461,11,-19.4811,650.4517,1.0076,-8.224,8.239,58.613,2.9419,685,685,77.9221,89.8945,18.9609,42,0.492,,7.6519
6178,9,2.9337,174.9271,2.0125,306,10.7872,,15.0404,9.4375,11.7109,10,-18.2018,588.2568,1.0063,-9.1764,9.4844,56.4625,2.9337,686,686,80.5263,89.5156,17.6953,37,0.3823,,7.297
6864,10,2.9197,172.9107,2.0263,305,12.1037,,17.0129,12.5625,11.4727,10,-17.4547,602.478,1.0131,-8.464,10.4026,57.3395,2.9197,694,694,78.4062,89.6797,16.6875,42,0.4893,,7.0353
7558,11,2.9648,164.1587,2.1673,304,16.7123,,18.9408,15.2031,11.2969,12,-22.2418,623.4741,1.0836,-10.2784,6.6497,56.5479,2.9648,731,731,71.1944,94.0977,20.4883,61,0.9649,,8.1048
8289,12,3.161,165.5172,2.2917,301,16.8508,,14.6303,12.3125,7.9023,12,-15.1003,641.6016,1.1459,-6.1829,5.4538,59.282,3.161,725,725,70.9906,101.8516,14.0977,61,0.9125,,8.4457
9014,13,3.0303,164.3836,2.2121,305,16.4384,,16.6821,9.4063,13.7773,11,-18.5688,603.0273,1.1061,-12.1888,7.5622,57.0816,3.0303,730,730,71.7647,95.1836,17.2539,60,0.9146,,7.8448
9744,14,3.0221,164.3836,2.2061,300,17.8082,,8.1814,5.5195,6.0391,12,-19.5249,700.7446,1.1031,-8.5154,5.1328,58.4379,3.0221,730,730,69.7674,96.8477,18.1367,65,1.0763,,8.5372
10474,15,3.048,164.1587,2.2281,290,20.5479,,6.7996,3.1992,6,13,-13.8163,489.6851,1.1141,-8.294,4.681,55.778,3.048,731,731,65.7596,98.3594,14.543,75,1.4187,,8.6659
11205,16,3.0532,163.4877,2.241,295,19.6185,,16.3639,11.4414,11.6992,11,-17.8157,614.8682,1.1205,-8.0038,7.2347,52.7591,3.0532,734,734,67.1982,98.7109,16.9961,72,1.3,,7.9381
11939,17,2.9337,163.2653,2.1563,304,17.1662,,18.2251,15.6055,9.4141,11,-18.1801,660.8887,1.0781,-9.3852,8.3384,57.032,2.9337,735,735,70.5336,95.375,17.2656,63,1.0345,,7.6235
12674,18,3.1607,163.0435,2.3263,285,22.5543,,18.8789,14.3281,12.293,12,-18.0437,544.3726,1.1632,-8.7746,5.8173,49.1796,3.1607,736,736,63.1929,100.4258,16.3516,83,1.664,,8.3421
13410,19,2.9712,166.8985,2.1363,301,16.156,,10.6996,6.1523,8.7539,13,-15.9389,526.3062,1.0681,-9.3889,3.677,57.1192,2.9712,719,719,72.0096,93.6289,14.4141,58,0.885,,8.9521
14129,20,2.9885,166.4355,2.1547,310,13.8889,,15.3658,13.2773,7.7344,13,-16.3165,543.7012,1.0774,-9.959,3.6876,58.9663,2.9885,721,721,75.4258,95.1797,14.7969,50,0.6521,,8.949
14850,21,2.878,165.5172,2.0865,310,14.3646,,10.0892,5.4414,8.4961,12,-18.115,521.3623,1.0433,-11.6615,6.1416,56.6321,2.878,725,725,74.6988,92.2695,16.7305,52,0.7284,,8.2496
15575,22,2.8024,165.5172,2.0318,311,14.0884,,16.6343,14.8984,7.3984,12,-17.2381,610.2905,1.0159,-7.3382,6.7123,56.4736,2.8024,725,725,75.1208,91.7227,16.0234,51,0.7195,,8.087
16300,23,2.8702,165.2893,2.0838,320,11.8457,,9.256,5.0547,7.7539,12,-13.9427,524.4751,1.0419,-10.4689,6.8773,58.2081,2.8702,726,726,78.8177,92.4258,13.1094,43,0.4987,,8.04
17026,24,2.9029,164.6091,2.1162,315,13.4615,,13.6539,9.3594,9.9414,12,-16.9937,593.4448,1.0581,-13.8218,6.2148,53.1391,2.9029,729,729,76.087,92.582,15.7852,49,0.6377,,8.2288
17755,25,2.8882,167.5978,2.0679,305,14.8045,,12.1658,7.4961,9.582,13,-18.7237,548.9502,1.034,-13.5134,4.5048,56.9579,2.8882,716,716,74.2092,90.1953,16.7813,53,0.7635,,8.7161
18471,26,2.9707,166.6667,2.1389,320,11.1111,,10.8484,4.8359,9.7109,11,-14.9143,445.9229,1.0694,-12.3703,8.0027,55.5266,2.9707,720,720,80,93.8672,13.5078,40,0.4205,,7.7192
19191,27,2.9352,166.6667,2.1133,310,13.8889,,14.8278,5.4023,13.8086,11,-14.7801,489.3799,1.0567,-9.4583,7.3215,54.4305,2.9352,720,720,75.6098,94.1445,13.0625,50,0.6649,,7.9134
19911,28,2.8556,168.7764,2.0304,295,16.9014,,10.2501,5.4336,8.6914,11,-13.4096,394.3481,1.0152,-13.5241,7.3,52.4876,2.8556,711,711,70.9135,86.582,12.3945,60,0.9965,,7.9195
20622,29,2.7861,165.7459,2.0171,311,14.0884,,12.3209,8.4063,9.0078,12,-20.8007,567.3828,1.0086,-10.9561,6.3495,50.8152,2.7861,724,724,75.3027,87.5039,19.0898,51,0.7247,,8.1904
21346,30,2.9318,172.6619,2.0376,325,6.3401,,19.109,14.5938,12.3359,12,-18.5384,621.7041,1.0188,-17.7589,5.1411,57.3337,2.9318,695,695,87.8378,88.6914,16.9727,22,0.1335,,8.5348
22041,31,2.8554,166.6667,2.0559,321,10.8333,,16.1587,13.582,8.7539,12,-19.9934,633.4839,1.0279,-10.4733,6.5482,60.4862,2.8554,720,720,80.4511,90.793,18.2109,39,0.4158,,8.1338
22761,32,2.9075,162.1622,2.1515,315,14.8649,,15.4569,12.5859,8.9727,13,-22.2218,664.3066,1.0758,-9.0145,4.1488,60.4099,2.9075,740,740,74.1176,95.1055,20.4023,55,0.7902,,8.8176
23501,33,2.8357,161.9433,2.1013,310,16.2162,,15.4341,13.8125,6.8867,12,-16.7006,563.5376,1.0506,-7.5684,6.2878,55.8534,2.8357,741,741,71.9258,92.5625,15.3125,60,0.9629,,8.208
24242,34,2.8153,161.0738,2.0974,315,15.3226,,10.957,8.8438,6.4688,11,-17.3528,538.8794,1.0487,-10.3411,7.033,54.543,2.8153,745,745,73.2558,91.4883,15.8438,57,0.8706,,7.9956
24987,35,2.8988,170.2128,2.0437,320,9.0909,,10.6482,8.6992,6.1406,11,-13.1214,407.6538,1.0218,-10.1694,7.6365,56.1421,2.8988,705,705,83.1169,89.7969,12.6445,32,0.2816,,7.8236
25692,36,2.6599,165.5172,1.9284,295,18.5083,,10.507,8.1836,6.5898,15,-14.7024,524.1089,0.9642,-8.6657,0.7057,56.2517,2.6599,725,725,68.6047,86.0938,13.6055,67,1.3082,,9.7989
26417,37,2.932,164.1587,2.1433,325,10.9589,,8.8479,6.1719,6.3398,12,-19.0798,531.4941,1.0716,-12.8131,5.634,67.1825,2.932,731,731,80.0493,93.6953,17.2773,40,0.4196,,8.3943
27148,38,2.9637,164.6091,2.1605,295,18.956,,19.6062,15.082,12.5273,10,-12.3317,328.9185,1.0803,-9.2129,9.9198,53.5884,2.9637,729,729,67.9724,94.457,10.4922,69,1.2384,,7.1728
