timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
681,1,2.9984,157.0681,2.2908,314,17.801,,14.9001,6.9727,13.168,5,-0.7434,54.3823,1.1454,16.4783,21.6449,46.6139,2.9984,764,764,69.7778,84.2227,2.2773,68,1.1344,,3.8312
1445,2,3.1476,158.9404,2.3764,334,11.4058,,16.5182,12.4023,10.9102,7,-0.7264,70.7397,1.1882,16.9839,17.919,57.2648,3.1476,755,755,79.3349,87.4102,3.1406,43,0.4373,,4.8931
2200,3,3.0721,157.2739,2.344,330,13.3858,,20.5872,14.7031,14.4102,5,-0.6308,79.0405,1.172,14.8116,21.3717,53.4845,3.0721,763,763,76.2125,86.2813,2.1172,51,0.6237,,3.9091
2963,4,3.0637,157.0681,2.3406,319,16.4921,,12.2623,11.2734,4.8242,7,-1.5669,114.3799,1.1703,14.764,17.6906,50.2474,3.0637,764,764,71.6854,85.8633,2.6289,63,0.953,,4.9582
3727,5,3.1334,156.8627,2.397,335,12.3037,,18.3805,11.0352,14.6992,5,-3.5045,134.1553,1.1985,17.5514,20.7147,54.3487,3.1334,765,765,77.907,87.7891,5.043,47,0.518,,4.0963
4492,6,2.9964,157.2739,2.2863,345,9.4488,,13.5828,8.3125,10.7422,6,-1.5969,149.5361,1.1431,14.6307,18.9361,60.0457,2.9964,763,763,82.5359,83.2813,1.8594,36,0.3186,,4.6032
5255,7,3.3338,160.2136,2.497,325,13.1016,,6.5502,2.6719,5.9805,7,-2.2563,76.5991,1.2485,14.7796,16.2994,57.8427,3.3338,749,749,76.6509,90.0859,3.0156,49,0.5404,,5.3547
6004,8,3.1744,157.0681,2.4252,319,16.4921,,10.4992,5.8086,8.7461,7,-2.744,71.228,1.2126,16.1717,17.5769,54.1284,3.1744,764,764,71.6854,87.4727,3.5977,63,0.9198,,4.9906
6768,9,3.0661,155.8442,2.3609,324,15.8442,,11.4779,10.0977,5.457,5,-1.7497,75.1953,1.1804,14.3894,20.4147,50.836,3.0661,770,770,72.6457,85.6602,1.9766,61,0.8858,,4.1818
7538,10,3.0279,154.2416,2.3557,335,13.8817,,11.5281,7.8047,8.4844,5,-0.8896,70.6177,1.1778,13.4736,22.3266,53.1273,3.0279,778,778,75.6208,84.6914,1.082,54,0.6957,,3.6369
