timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
5648,1,3.343,160.8579,2.4939,299,19.8391,,5.6141,2.8047,4.8633,5,-0.4819,170.5933,1.247,22.6298,21.0993,59.3518,3.343,746,746,66.8904,94.9648,0.9531,74,1.234,,3.9867
6394,2,3.1591,159.787,2.3725,296,21.0667,,10.7304,7.8164,7.3516,4,-1.5533,208.7402,1.1862,23.5468,23.0989,56.4731,3.1591,751,751,65.0549,91.6367,2.3086,79,1.4782,,3.4168
7145,3,3.1929,161.0738,2.3787,315,15.3226,,14.3499,6.6523,12.7148,4,-0.7467,170.7764,1.1894,21.955,23.1576,64.1973,3.1929,745,745,73.2558,94.832,1.3477,57,0.7677,,3.4001
7890,4,3.078,160.8579,2.2962,306,17.9625,,19.2179,13.2109,13.957,5,-1.4068,179.3213,1.1481,24.5219,22.4214,60.1434,3.078,746,746,69.5455,90.6172,2.1172,67,1.0987,,3.6099
8636,5,3.1945,158.9404,2.4118,315,16.4456,,15.7225,11.6602,10.5469,5,-2.0153,177.7344,1.2059,22.8649,21.759,65.1079,3.1945,755,755,71.5909,96.0313,2.0781,62,0.8958,,3.7987
9391,6,3.2133,157.6873,2.4453,295,22.3684,,17.3497,10.0195,14.1641,6,-1.4227,221.7407,1.2227,22.4279,20.2374,56.2991,3.2133,761,761,63.3047,95.3047,2.1953,85,1.6602,,4.2323
10152,7,3.1615,159.787,2.3743,295,21.3333,,12.9091,5.3633,11.7422,5,-1.8341,153.2593,1.1871,21.8507,22.2584,53.1602,3.1615,751,751,64.693,93.4883,2.0781,80,1.5147,,3.6564
10903,8,3.0378,159.787,2.2814,300,20,,11.4754,7.3828,8.7852,5,-2.2532,174.8047,1.1407,23.4248,22.0197,57.2392,3.0378,751,751,66.5188,91.4766,2.9258,75,1.3856,,3.7244
11654,9,3.14,157.6873,2.3896,306,19.4737,,16.2456,10.6523,12.2656,4,-0.137,177.002,1.1948,23.4509,23.3726,61.0514,3.14,761,761,67.2527,92.6367,0.6758,74,1.2879,,3.3388
12415,10,3.1148,159.1512,2.3486,321,14.8541,,13.0423,11.9492,5.2266,5,-0.2466,217.3462,1.1743,21.4592,20.9591,70.3071,3.1148,754,754,74.1339,93.5938,0.9805,56,0.7505,,4.0267
13169,11,3.0038,158.7302,2.2709,305,19.3122,,6.8198,4.043,5.4922,4,-2.8923,179.1382,1.1354,22.8898,25.4663,57.0677,3.0038,756,756,67.6275,92.957,3.9531,73,1.3188,,2.7421
13925,12,3.119,158.7302,2.358,310,17.9894,,8.3163,6.0156,5.7422,4,-1.5736,153.3203,1.179,24.7518,24.9142,57.9176,3.119,756,756,69.5067,91.1563,1.6914,68,1.1021,,2.8995
14681,13,3.08,157.6873,2.3439,320,15.7895,,7.8314,5.6133,5.4609,5,-0.2337,154.541,1.1719,23.4333,21.5162,62.8918,3.08,761,761,72.5624,91.75,0.0352,60,0.8632,,3.8679
15442,14,3.0513,160.8579,2.2763,325,12.8686,,6.0691,3.1758,5.1719,5,-0.9417,172.7295,1.1381,20.9666,21.3752,68.9868,3.0513,746,746,77.1971,93.6289,1.5703,48,0.5689,,3.9081
16188,15,3.0867,161.0738,2.2996,305,18.0108,,8.2258,6.1758,5.4336,5,-2.1678,239.9902,1.1498,25.7427,22.4657,55.5834,3.0867,745,745,69.3182,90.7344,2.4531,67,1.0971,,3.5973
16933,16,3.0022,154.8387,2.3267,321,17.0543,,20.1525,13.9141,14.5781,5,-0.7886,176.7578,1.1634,23.1658,20.6938,62.43,3.0022,775,775,70.7048,91.0664,0.9844,66,1.0522,,4.1023
17708,17,3.0871,157.6873,2.3493,325,14.4737,,22.178,15.8125,15.5508,5,-3.0427,243.7134,1.1746,20.2396,21.6658,67.9376,3.0871,761,761,74.5413,94.0898,3.4453,55,0.7237,,3.8252
18469,18,3.3054,155.4404,2.5518,325,15.8031,,7.8534,5.3867,5.7148,5,-2.1794,250.3662,1.2759,23.1493,21.2666,71.7861,3.3054,772,772,72.7069,98.5117,3.0039,61,0.8196,,3.939
19241,19,3.2716,158.1028,2.4832,311,17.942,,9.8384,8.3008,5.2813,5,-2.5912,217.041,1.2416,21.037,20.5068,58.1864,3.2716,759,759,69.4196,97.3984,2.5,68,1.0465,,4.1556
20000,20,3.0445,157.6873,2.3168,316,16.8421,,12.5902,5.4375,11.3555,5,-2.8687,204.2236,1.1584,22.2918,22.0888,63.9169,3.0445,761,761,71.0112,94.7031,3.4609,64,0.9936,,3.7047
20761,21,3.1805,158.7302,2.4044,305,19.3122,,16.076,13.8047,8.2383,5,-3.4999,284.9121,1.2022,23.4056,22.8043,63.0405,3.1805,756,756,67.6275,94.5977,3.6914,73,1.2455,,3.5008
21517,22,3.1666,158.7302,2.3939,309,18.254,,6.7528,3.3906,5.8398,4,-2.3885,227.1729,1.197,21.5814,23.1313,63.5105,3.1666,756,756,69.1275,94.5664,2.8164,69,1.1177,,3.4076
22273,23,3.2458,160.8579,2.4213,296,20.6434,,15.5666,6.6758,14.0625,5,-1.699,179.0161,1.2107,21.2434,22.5877,58.7106,3.2458,746,746,65.7778,95.3242,2.1406,77,1.3761,,3.5625
23019,24,3.168,160,2.376,304,18.9333,,14.2903,6.4922,12.7305,5,-2.8587,188.1714,1.188,21.0438,22.0146,62.3548,3.168,750,750,68.1614,93.7539,3.0469,71,1.1923,,3.7258
23769,25,3.1628,160.8579,2.3595,305,18.2306,,6.1374,2.8086,5.457,5,-1.1245,185.791,1.1797,20.47,22.371,62.6527,3.1628,746,746,69.161,93.5195,1.3359,68,1.1014,,3.6243
24515,26,3.2122,160,2.4091,320,14.6667,,16.4268,10.8828,12.3047,5,-2.5039,210.5103,1.2046,19.3381,22.199,72.0022,3.2122,750,750,74.4186,94.418,2.4063,55,0.7057,,3.6733
