timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
1026,1,3.1871,203.3898,1.8804,104,64.7458,,4.1065,3.8438,1.4453,14,-3.2615,0,0.9402,16.8404,1.8099,15.4968,3.1871,590,590,21.3992,86.9336,0,191,10.7757,,9.4842
1616,2,2.3247,163.2653,1.7086,255,30.5177,,9.4711,5.25,7.8828,1,-10.4785,441.3452,0.8543,20.1322,31.3911,11.4019,2.3247,735,735,53.125,87.3125,9.543,112,4.1194,,1.0535
2351,3,2.5775,164.3836,1.8816,264,27.6712,,14.678,13.8086,4.9766,1,-11.9659,417.7246,0.9408,21.6872,33.7896,8.6401,2.5775,730,730,56.6524,87.3828,11.1563,101,3.0444,,0.37
3081,4,2.5332,161.9433,1.8771,241,34.8649,,13.8257,11.7891,7.2227,2,-14.8717,610.5347,0.9386,20.9438,29.8975,9.5753,2.5332,741,741,48.2,87.043,15.2461,129,4.9703,,1.4792
3822,5,2.676,161.0738,1.9936,269,27.6882,,6.8189,4.2109,5.3633,2,-12.4321,518.4937,0.9968,22.0959,28.3841,20.4602,2.676,745,745,56.5126,86.2969,11.7852,103,2.9883,,1.9105
4567,6,2.5336,157.8947,1.9255,284,25.2632,,6.5516,4.3242,4.9219,1,-11.9056,454.5288,0.9627,21.6383,31.8406,17.1484,2.5336,760,760,59.6639,84.4141,10.3555,96,2.6883,,0.9254
5327,7,2.6481,159.787,1.9887,260,30.6667,,11.4481,10.2852,5.0273,3,-10.1594,416.8701,0.9943,19.2693,26.8611,12.8834,2.6481,751,751,52.9532,86.4453,9.0195,115,3.7325,,2.3446
6078,8,2.8073,162.3816,2.0746,261,29.2683,,13.007,9.8555,8.4883,3,-11.8079,498.9014,1.0373,19.5307,26.3918,17.5296,2.8073,739,739,54.6025,85.6953,11.6328,108,3.1569,,2.4783
6817,9,2.6403,162.1622,1.9539,250,32.4324,,12.1418,9.4141,7.668,4,-10.4164,409.9731,0.9769,17.1096,25.3502,13.0474,2.6403,740,740,51.0204,87.332,9.1641,120,4.1353,,2.7752
7557,10,2.7351,162.1622,2.024,250,32.4324,,14.3968,12.7656,6.6563,3,-11.204,487.0605,1.012,17.9115,27.0181,12.9618,2.7351,740,740,51.0204,87.6133,10.4766,120,3.9925,,2.2998
8297,11,2.9983,158.7302,2.2667,265,29.8942,,11.7383,10.1758,5.8516,3,-8.996,280.0903,1.1334,14.2349,26.9539,14.0909,2.9983,756,756,53.9715,89.4531,7.1094,113,3.1631,,2.3181
9053,12,2.9373,162.1622,2.1736,260,29.7297,,16.0185,12.2344,10.3398,4,-6.2491,258.8501,1.0868,8.6285,24.2867,20.6105,2.9373,740,740,54.1667,88.0938,3.6289,110,3.1258,,3.0783
9793,13,1.8581,152.6718,1.4605,430,0,,13.8322,6.2188,12.3555,3,-5.978,250.1221,0.7302,16.6952,25.5444,84.0403,1.8581,786,786,120.7865,92.2188,4.0703,-37,0.5268,,2.7198
10579,14,3.3023,159.1512,2.49,285,24.4032,,8.6761,7.6094,4.168,4,-8.5112,279.2969,1.245,13.3436,23.5265,34.4261,3.3023,754,754,60.7676,92.7109,6.3477,92,1.9099,,3.2949
11333,15,1.9066,156.658,1.4605,421,0,,12.976,7.957,10.25,2,-5.3341,253.6011,0.7302,18.0748,28.2255,81.7382,1.9066,766,766,122.029,91.1172,4.9883,-38,0.5557,,1.9557
12099,16,3.3161,163.2653,2.4373,271,26.158,,14.6022,11.8789,8.4922,4,-10.2241,400.0854,1.2187,19.2961,25.4055,34.577,3.3161,735,735,58.4052,88.4453,9.9023,96,2.1243,,2.7594
12834,17,3.2624,160.8579,2.4338,245,34.3164,,12.7552,10.7188,6.9141,6,-14.2152,581.9702,1.2169,23.2068,19.9368,34.4489,3.2624,746,746,48.9022,85.4961,15.1563,128,3.7783,,4.318
13580,18,1.9242,158.1028,1.4605,415,0,,14.1289,12.2461,7.0469,3,-11.2019,492.6147,0.7302,24.9048,27.7404,81.0967,1.9242,759,759,120.6395,87.1094,10.2617,-36,0.4988,,2.094
14339,19,3.4371,165.2893,2.4953,264,27.2727,,13.3824,10.3555,8.4766,3,-9.2411,361.8164,1.2477,23.6817,25.966,38.753,3.4371,726,726,57.1429,88.0859,8.3555,99,2.2066,,2.5997
15065,20,3.2754,160,2.4566,255,32,,14.148,11.6797,7.9844,2,-9.4798,325.4395,1.2283,25.6779,28.4188,35.8886,3.2754,750,750,51.5152,87.7266,7.5586,120,3.2911,,1.9006
15815,21,3.3944,163.2653,2.4949,245,33.2425,,12.6049,11.5859,4.9648,3,-16.134,634.0332,1.2475,30.0201,27.7442,30.6352,3.3944,735,735,50,87.8789,15.6914,122,3.3494,,2.0929
16550,22,1.9473,160,1.4605,440,0,,7.3478,5.0391,5.3477,1,-11.1319,403.6865,0.7302,32.6904,31.0277,89.1173,1.9473,750,750,141.9355,90.3359,10.0117,-65,1.6256,,1.1571
17300,23,1.9344,158.9404,1.4605,439,0,,11.3133,9.5469,6.0703,2,-16.1236,514.2822,0.7302,34.9166,28.6503,84.342,1.9344,755,755,138.9241,84.5938,15.5117,-62,1.479,,1.8347
18055,24,1.9066,156.658,1.4605,440,0,,8.7432,5.3008,6.9531,3,-10.0931,302.5513,0.7302,26.0343,26.6518,80.7671,1.9066,766,766,134.9693,89.2578,10.1211,-57,1.2502,,2.4042
18821,25,2.9323,153.8462,2.2872,271,30.5128,,12.1831,10.0898,6.8281,3,-18.9685,681.3965,1.1436,28.0096,26.0189,27.0479,2.9323,780,780,53.2417,80.2422,18.0039,119,3.4757,,2.5846
19601,26,3.4537,161.0738,2.573,260,30.1075,,11.8412,10.9688,4.4609,4,-4.0962,243.3472,1.2865,19.4316,22.9891,30.1098,3.4537,745,745,53.6082,95.7969,4.1484,112,2.7381,,3.4481
20346,27,1.9066,156.658,1.4605,415,0,,14.5126,13.3164,5.7695,5,-7.1067,352.478,0.7302,20.9119,22.4214,80.0213,1.9066,766,766,118.2336,91.9336,7.707,-32,0.3941,,3.6099
21112,28,3.2007,161.0738,2.3845,250,32.7957,,7.3767,5.6797,4.707,8,-11.7041,472.4121,1.1923,21.5399,14.7971,34.4186,3.2007,745,745,50.5051,88.6172,10.707,122,3.504,,5.7828
21857,29,1.9604,161.0738,1.4605,375,0,,9.8411,8.4531,5.0391,9,-18.331,571.9604,0.7302,31.6532,12.5991,81.4809,1.9604,745,745,101.3514,90.9805,17.1953,-3,0.0035,,6.4092
22602,30,3.0263,161.0738,2.2546,275,26.0753,,17.0528,12.8359,11.2266,2,-10.9152,530.5786,1.1273,26.8119,29.5889,27.5862,3.0263,745,745,58.5106,81.8164,9.7852,97,2.3443,,1.5672
23347,31,2.2916,163.2653,1.6843,310,15.5313,,13.9463,12.1406,6.8633,4,14.1636,27.5269,0.8422,14.9274,25.4349,19.085,2.2916,735,735,72.9412,65.7852,17.0156,57,1.0841,,2.7511
24082,32,3.0813,158.9404,2.3264,299,20.6897,,11.4758,10.168,5.3203,12,-3.1149,214.7827,1.1632,5.8602,5.1785,29.9124,3.0813,755,755,65.5702,75.1875,2.918,78,1.4696,,8.5241
24837,33,3.082,160,2.3115,260,30.6667,,12.5071,10.8086,6.293,9,-15.0439,493.4692,1.1558,19.6526,11.5742,32.9364,3.082,750,750,53.0612,87.8125,15.1953,115,3.2124,,6.7013
25587,34,3.1725,156.658,2.4301,271,29.2428,,11.5179,10.3984,4.9531,4,-11.9138,549.7437,1.2151,24.5823,25.3425,31.7498,3.1725,766,766,54.7475,90.4727,11.7539,112,2.8989,,2.7774
26353,35,1.8845,154.8387,1.4605,425,0,,13.7121,10.5703,8.7344,1,-9.7001,440.7349,0.7302,27.0263,32.3559,82.4436,1.8845,775,775,121.4286,87.5156,9.9727,-38,0.5557,,0.7786
27128,36,1.8821,154.6392,1.4605,450,0,,9.6363,7.9609,5.4297,1,-9.2403,359.2529,0.7302,26.186,38.3291,86.4336,1.8821,776,776,138.0368,90.3438,8.1992,-62,1.479,,-0.9238
27904,37,2.8491,157.0681,2.1767,290,24.0838,,12.0745,8.9531,8.1016,2,-18.8653,786.6211,1.0884,34.4309,30.8009,31.2351,2.8491,764,764,61.1814,78.6094,17.4922,92,2.1845,,1.2218
28668,38,1.7246,167.5978,1.2348,335,6.4246,,16.2449,11.2461,11.7227,1,-0.9241,438.9038,0.6174,28.6805,34.4239,32.9403,1.7246,716,716,87.9265,42.5273,1.5195,23,0.2408,,0.1892
30199,40,2.3748,195.122,1.4605,410,0,,9.8781,8.5352,4.9727,10,-31.2608,586.2427,0.7302,33.3265,10.378,31.8897,2.3748,615,615,200,30.793,28.4375,-103,4.076,,7.0423
30814,41,1.3277,109.0909,1.4605,766,0,,7.2505,6.3984,3.4102,12,-3.9701,217.1021,0.7302,4.7202,6.2336,52.8929,1.3277,1100,1100,229.3413,59.3398,2.9883,-216,17.4002,,8.2234
31914,42,2.7167,157.6873,2.0674,255,32.8947,,16.5647,15.6563,5.4102,11,-9.4014,255.9204,1.0337,18.7788,7.8353,22.6655,2.7167,761,761,50.3953,74.9375,8.793,125,4.2402,,7.7669
