timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
0,1,3.3361,180.1802,2.2219,226,32.1321,,16.978,15.0898,7.7813,10,0.6465,607.3608,1.1109,9.3179,9.1753,47.6545,3.3361,666,666,51.3636,74.3086,12.3125,107,2.8938,,7.385
666,2,3.416,183.2061,2.2375,240,26.6055,,11.8858,8.8047,7.9844,11,0.47,551.8799,1.1188,4.8321,8.2966,52.7843,3.416,655,655,57.8313,78.0273,15.5195,87,1.9007,,7.6355
1321,3,3.5225,184.3318,2.2931,246,24.3077,,16.4884,9.082,13.7617,10,3.8559,678.1006,1.1466,4.6074,10.8141,52.5251,3.5225,651,651,60.7407,78.4883,15.8359,79,1.5294,,6.918
1972,4,3.5409,184.6154,2.3016,235,27.6923,,17.138,13.9766,9.918,10,3.891,705.7495,1.1508,5.3806,10.6296,51.0172,3.5409,650,650,56.6265,78.2969,16.4258,90,1.9773,,6.9706
2622,5,3.5508,178.8376,2.3826,226,32.5373,,13.6483,9.2969,9.9922,11,2.3828,613.5254,1.1913,9.4093,7.3961,50.1908,3.5508,671,671,50.7865,81.5273,15.4883,109,2.8006,,7.8921
3293,6,3.5857,179.1045,2.4024,231,31.0448,,19.4053,14.6797,12.6914,10,4.9415,624.4507,1.2012,8.9423,9.4895,49.1697,3.5857,670,670,52.6196,81.9141,13.707,104,2.5289,,7.2955
3963,7,3.755,181.5431,2.482,226,31.5152,,15.2267,9.1953,12.1367,10,5.0491,811.0962,1.241,7.6252,8.9442,48.7938,3.755,661,661,51.954,84.7734,18.4844,104,2.4479,,7.4509
4624,8,3.6645,180.4511,2.4369,236,28.9157,,15.7271,10.707,11.5195,10,5.5305,732.0557,1.2184,8.2647,10.3622,50.1394,3.6645,665,665,55.0117,81.7695,16.668,96,2.1247,,7.0468
5289,9,3.652,180.1802,2.4322,236,29.1291,,14.675,9.875,10.8555,10,6.8799,625.1831,1.2161,8.9854,9.5679,49.8676,3.652,666,666,54.8837,81.7656,12.5977,97,2.1733,,7.2731
5955,10,3.8929,183.2061,2.5499,231,29.3578,,18.2433,15.3945,9.7891,11,6.8136,654.48,1.2749,9.5507,8.2689,50.7186,3.8929,655,655,54.4811,85.8867,12.9883,96,2.0306,,7.6434
6610,11,3.8242,177.5148,2.5851,224,33.7278,,16.869,11.8281,12.0273,10,6.7941,610.0464,1.2926,8.1953,9.9812,48.0539,3.8242,676,676,49.5575,84.125,12.9492,114,2.8234,,7.1554
7286,12,3.8684,176.4706,2.6305,225,33.8235,,16.7607,12.5742,11.082,10,10.8841,875.5493,1.3153,11.1003,9.4788,46.8297,3.8684,680,680,49.4505,88.0547,15.832,115,2.8236,,7.2985
7966,13,3.7287,178.8376,2.502,226,32.5373,,18.0754,10.9375,14.3906,11,9.7905,745.7275,1.251,9.6025,8.1463,47.5235,3.7287,671,671,50.7865,84.4453,16.2617,109,2.6672,,7.6783
8637,14,3.6193,177.7778,2.443,234,30.5638,,18.5386,10.9102,14.9883,10,10.7955,875.9155,1.2215,7.0175,10.0775,47.6722,3.6193,675,675,53.0612,83.6758,17.6953,103,2.4394,,7.1279
9312,15,3.6777,177.7778,2.4825,229,32.0475,,14.7071,9.2891,11.4023,11,9.5213,736.2061,1.2412,7.777,7.2203,49.3044,3.6777,675,675,51.3453,83.9961,16.1797,108,2.639,,7.9422
9987,16,3.6037,177.5148,2.4361,226,33.1361,,14.8899,9.7227,11.2773,12,9.3152,799.9268,1.2181,6.34,6.6684,48.8335,3.6037,676,676,50.2222,81.3672,15.8398,112,2.8918,,8.0995
