timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
1612,1,4.1041,171.184,2.877,276,21.1429,,15.8469,13.1836,8.793,9,-3.5526,496.0327,1.4385,4.2642,12.4563,73.1537,4.1041,701,701,64.9412,99.6055,10.0039,74,1.0697,,6.45
2313,2,4.0112,164.6091,2.9242,280,23.0769,,10.0664,6.0273,8.0625,8,-6.7304,458.1909,1.4621,5.9266,14.4904,70.6121,4.0112,729,729,62.3608,101.6602,9.4414,84,1.356,,5.8702
3042,3,4.1322,163.0435,3.0413,290,21.1957,,7.8717,3.5234,7.0391,9,-4.7162,432.8003,1.5207,5.5902,12.0318,70.6044,4.1322,736,736,65.0224,105.3789,10.8633,78,1.1242,,6.5709
3778,4,4.1773,162.1622,3.0912,260,29.7297,,15.0244,13.2734,7.0391,10,-4.6445,617.3706,1.5456,6.44,10.4785,62.4313,4.1773,740,740,54.1667,109.0781,12.4141,110,2.199,,7.0136
4518,5,4.1171,166.4355,2.9684,274,23.8889,,16.602,13.8047,9.2227,9,-4.5065,606.4453,1.4842,8.818,12.0799,65.576,4.1171,721,721,61.2975,105.4336,12.1953,86,1.4001,,6.5572
5239,6,4.0093,167.8322,2.8667,290,18.7675,,16.0787,13.7891,8.2695,9,-4.6395,406.8604,1.4333,4.0035,12.6243,67.9732,4.0093,715,715,68.2353,101.2695,8.9219,67,0.8801,,6.4021
5954,7,4.0378,163.2653,2.9678,285,22.3433,,15.8943,13.918,7.6758,10,-6.7065,607.1167,1.4839,5.9066,10.7211,67.4605,4.0378,735,735,63.3333,105.8125,12.25,82,1.2732,,6.9445
6689,8,4.1943,163.2653,3.0828,275,25.0681,,7.9623,3.6992,7.0508,10,-6.4056,606.0181,1.5414,5.7255,11.0017,62.0171,4.1943,735,735,59.7826,109.8867,13.7617,92,1.5428,,6.8645
7424,9,4.0272,165.2893,2.9238,279,23.1405,,7.8801,3.9063,6.8438,9,-9.2278,645.2637,1.4619,9.9453,11.7253,64.0601,4.0272,726,726,62.4161,104.4375,14.4023,84,1.3562,,6.6583
8150,10,4.1398,164.6091,3.0179,276,24.1758,,14.6959,12.8008,7.2188,9,-9.6315,578.4912,1.5089,8.8679,11.5496,59.7407,4.1398,729,729,60.9272,107.9297,13.8203,88,1.442,,6.7084
