timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
0,30,3.4661,174.6725,2.3812,260,24.1983,,13.2182,9.4805,9.2109,9,-10.4167,420.7764,1.1906,-2.5609,11.9579,53.4951,3.4661,687,687,60.8899,81.2695,13.8633,83,1.6257,,6.592
687,31,3.725,187.5,2.384,231,27.8125,,17.4234,14.2734,9.9922,7,-9.7423,508.4839,1.192,-1.6459,16.2415,50.5259,3.725,640,640,56.4792,80.457,14.2266,89,1.8668,,5.3712
1327,32,3.4924,177.5148,2.3608,231,31.6568,,18.047,13.0508,12.4648,7,-11.356,688.4155,1.1804,-0.624,17.5052,52.9169,3.4924,676,676,51.9101,79.3359,16.6055,107,2.7237,,5.011
3975,35,3.7349,190.1743,2.3567,210,33.3333,,16.3824,11.6328,11.5352,8,-14.4652,692.9932,1.1784,1.4353,13.3094,47.9118,3.7349,631,631,49.8812,80.6836,15.8945,105,2.6276,,6.2068
4606,36,3.367,177.7778,2.2727,221,34.4214,,16.7436,12.3477,11.3086,9,-12.7988,681.5186,1.1364,-3.255,11.8827,51.5698,3.367,675,675,48.6784,79.5977,13.8516,116,3.3241,,6.6134
5281,37,3.6867,185.7585,2.3816,224,30.6502,,15.5234,12,9.8477,9,-12.3415,852.0508,1.1908,-2.6097,12.6097,52.235,3.6867,646,646,53.0806,84.9805,13.4727,99,2.3118,,6.4062
5927,38,3.4884,173.913,2.407,225,34.7826,,18.9595,13.8594,12.9375,9,-15.26,724.9146,1.2035,-2.7768,12.3282,51.4574,3.4884,690,690,48.3871,86.2656,15.9688,120,3.3588,,6.4865
6617,39,3.6987,178.8376,2.4818,216,35.5224,,17.9462,13.7578,11.5234,11,-15.3858,659.668,1.2409,0.7364,7.6255,51.5971,3.6987,671,671,47.4725,88.1289,15.5469,119,3.2038,,7.8267
7288,40,3.6534,181.5431,2.4149,224,32.1212,,18.7278,14.4688,11.8906,9,-16.1444,726.7456,1.2074,-1.2711,11.7628,53.1186,3.6534,661,661,51.2586,87.0078,16.2344,106,2.6134,,6.6476
7949,41,3.7383,181.5431,2.471,219,33.6364,,20.1549,14.4688,14.0313,10,-17.9289,853.8208,1.2355,0.4086,10.3102,53.2464,3.7383,661,661,49.5475,88.7383,17.7813,111,2.8003,,7.0616
8610,42,3.6504,177.7778,2.464,205,39.1691,,21.7242,15.3633,15.3594,11,-16.1538,820.8008,1.232,3.913,8.5108,49.9483,3.6504,675,675,43.617,87.1289,15.6563,132,3.9682,,7.5744
9285,43,3.6347,180.1802,2.4207,220,33.9339,,16.1523,13.2305,9.2656,10,-16.5815,806.2744,1.2104,-1.6906,10.3285,53.0863,3.6347,666,666,49.3274,87.6211,16.0547,113,2.9622,,7.0564
9951,44,3.526,177.5148,2.3836,214,36.6864,,15.5928,11.668,10.3438,11,-16.0051,710.2051,1.1918,0.1425,8.1048,49.4172,3.526,676,676,46.3203,84.6992,15.3633,124,3.621,,7.6901
10627,45,3.5614,176.2115,2.4253,225,33.8235,,16.2332,11.5195,11.4375,11,-16.6511,682.251,1.2127,0.9631,7.5311,50.0573,3.5614,681,681,49.3421,86.9961,16.0938,115,3.062,,7.8536
11308,46,3.6398,178.8376,2.4423,235,29.8507,,18.8563,14.6758,11.8398,11,-17.2537,769.165,1.2212,-0.9513,7.6822,52.8756,3.6398,671,671,53.8991,89.2813,16.2031,100,2.3001,,7.8106
11979,47,3.6422,180.4511,2.422,226,31.9277,,18.9195,13.7422,13.0039,12,-18.0045,799.2554,1.211,0.4969,6.1242,52.1128,3.6422,665,665,51.4806,88.3008,17.0781,106,2.6057,,8.2546
12644,48,3.6889,185.7585,2.383,231,28.483,,18.7302,12.5039,13.9453,11,-17.2123,698.9746,1.1915,-2.3587,7.6121,49.6698,3.6889,646,646,55.6627,87.125,16.1289,92,1.9956,,7.8305
13290,49,3.4642,180.4511,2.3037,226,31.9277,,17.1055,12.8203,11.3242,12,-17.6806,697.876,1.1519,-0.3883,6.0165,49.7406,3.4642,665,665,51.4806,84.2461,16.8359,106,2.7393,,8.2853
13955,50,3.4403,178.8376,2.3084,234,30.1493,,18.6852,15.7617,10.0352,11,-18.3272,705.3223,1.1542,-1.5733,8.6924,49.9616,3.4403,671,671,53.5469,84.5547,17.2891,101,2.4822,,7.5227
14626,51,3.4634,173.6614,2.3932,230,33.3333,,18.087,14.5859,10.6953,11,-17.3211,752.2583,1.1966,-1.0397,7.8334,50.7106,3.4634,691,691,49.8915,88.2422,15.7695,115,3.103,,7.7675
15317,52,3.677,180.1802,2.4489,231,30.6306,,17.9335,12.3164,13.0352,10,-17.2195,933.96,1.2244,-1.0372,9.0285,50.8553,3.677,666,666,53.1034,90.8164,15.5938,102,2.3865,,7.4269
15983,53,3.8378,198.3471,2.3219,215,28.8079,,20.125,15.2461,13.1367,12,-15.4702,649.1699,1.1609,-1.8482,5.4935,48.4996,3.8378,605,605,55.1282,85.4844,14.6602,87,1.8316,,8.4343
16588,54,3.4688,181.5431,2.2929,224,32.1212,,17.6118,14.625,9.8125,11,-17.1369,967.2241,1.1464,-3.2657,8.7664,49.3359,3.4688,661,661,51.2586,85.6523,15.9219,106,2.7522,,7.5016
17249,55,3.2882,172.4138,2.2886,225,35.3448,,19.2567,12.4492,14.6914,10,-20.0053,970.7642,1.1443,-2.6536,9.0253,49.0241,3.2882,696,696,47.7707,85.7266,17.875,123,3.7105,,7.4278
17945,56,3.8629,193.2367,2.3989,230,25.8065,,19.9573,13.1016,15.0547,11,-20.7378,1035.0342,1.1994,-0.0566,8.5484,50.144,3.8629,621,621,58.8235,90.0117,18.8828,80,1.4992,,7.5637
18566,57,3.5158,177.7778,2.3732,230,31.7507,,19.0877,14.7227,12.1484,12,-15.2769,651.001,1.1866,-1.695,5.089,51.8126,3.5158,675,675,51.6854,87.9063,14.9609,107,2.7096,,8.5496
19241,58,3.382,164.1587,2.4722,245,32.8767,,17.8455,14.125,10.9063,12,-17.9543,899.292,1.2361,0.6961,5.0754,53.8488,3.382,731,731,50.4115,91.0234,16.9023,120,3.2703,,8.5535
19972,59,2.0568,169.9717,1.4521,385,0,,20.3306,13.7617,14.9648,11,-19.6571,1217.9565,0.7261,-24.0241,7.4585,69.357,2.0568,706,706,119.9377,73.7656,18.6797,-32,0.3964,,7.8743
20678,60,1.9239,170.2128,1.3563,280,20.4545,,19.9968,14.8125,13.4336,14,-18.6799,926.0254,0.6782,8.3132,2.6956,40.9207,1.9239,705,705,65.8824,44.2109,18.9688,72,2.1473,,9.2318
21383,61,1.758,145.2785,1.4521,511,0,,12.4077,11.9141,3.4648,12,-18.7324,883.7891,0.7261,10.7558,6.7217,44.0233,1.758,826,826,162.2222,38.1836,21.668,-98,3.7122,,8.0843
25598,66,3.333,201.3423,1.9864,195,34.5638,,2.0608,1.918,0.7539,15,-0.3012,36.7432,0.9932,-13.63,0.8194,37.7194,3.333,596,596,48.6284,74.5117,0,103,2.9991,,9.7665
26194,67,3.1775,169.9717,2.2433,295,16.4306,,15.7328,11.4727,10.7656,13,-24.1131,785.4614,1.1217,1.1844,3.3445,51.89,3.1775,706,706,71.7762,84.1016,20.332,58,0.8428,,9.0468
26900,68,2.9213,175.1825,2.0011,240,29.8246,,16.9531,14.6953,8.4531,12,8.9255,944.397,1.0006,-12.0797,6.8361,46.1347,2.9213,685,685,53.9326,68.1953,12.9063,102,2.9197,,8.0517
27585,69,3.2186,177.5148,2.1758,250,26.0355,,12.1004,10.1914,6.5234,14,-20.5686,711.6089,1.0879,3.133,2.5238,49.6712,3.2186,676,676,58.6854,80.1133,21.4063,88,1.9997,,9.2807
28261,70,3.3297,176.2115,2.2675,226,33.5294,,17.2464,14.4453,9.4219,13,-10.2673,824.7681,1.1338,0.0711,3.7013,47.7745,3.3297,681,681,49.6703,81.4258,13.5859,114,3.218,,8.9451
28942,71,3.6857,177.7778,2.4878,271,19.5846,,19.7838,13.4297,14.5273,14,-9.5644,445.1904,1.2439,-8.7352,3.0715,54.5699,3.6857,675,675,67.0792,91.4492,9.6563,66,0.984,,9.1246
29617,72,3.1343,157.6873,2.3852,265,30.2632,,19.5062,15.1641,12.2695,12,-18.5343,831.604,1.1926,1.9913,5.548,51.0125,3.1343,761,761,53.4274,88.0313,14.9883,115,3.1134,,8.4188
30378,73,3.863,196.3993,2.3603,215,29.5082,,5.4045,2.8281,4.6055,15,-0.4176,309.8145,1.1801,0.7055,0.9704,52.5664,3.863,611,611,54.2929,86.9336,0.8906,90,1.9282,,9.7234
30989,74,3.4704,181.5431,2.2939,240,27.2727,,18.2498,14.7305,10.7734,16,-23.6055,825.7446,1.147,5.022,0.2122,52.3085,3.4704,661,661,57.0071,84.8555,22.5391,90,1.9839,,9.9395
31650,75,3.5771,175.1825,2.4503,264,22.807,,19.8479,15.1914,12.7734,12,-16.7826,796.3867,1.2252,-1.2368,6.0827,54.3964,3.5771,685,685,62.7078,91.4297,13.9336,78,1.3953,,8.2664
32335,76,3.325,174.9271,2.2809,234,31.7784,,13.0803,8.5508,9.8984,14,-20.4904,885.6201,1.1405,0.6254,1.9657,52.1637,3.325,686,686,51.7699,84.7188,20.6328,109,2.9252,,9.4398
33021,77,3.2465,169.9717,2.292,220,37.6771,,17.1027,13.7461,10.1758,16,-15.5995,679.8706,1.146,0.7601,0.0589,49.4789,3.2465,706,706,45.2675,84.0039,17.2891,133,4.3296,,9.9832
33727,78,3.6247,190.4762,2.2836,241,23.4921,,20.4099,15.6953,13.0469,10,-18.1803,872.6807,1.1418,-6.0777,10.1677,50.3294,3.6247,630,630,61.9537,85.2891,16.375,74,1.3476,,7.1022
34357,79,3.7299,181.5431,2.4655,245,25.7576,,22.2518,15.7305,15.7383,10,-14.6545,958.374,1.2327,-1.163,8.9826,50.1318,3.7299,661,661,58.8942,92.1914,11.168,85,1.6467,,7.44
35018,80,3.5784,177.5148,2.419,245,27.5148,,16.7828,11.8906,11.8438,11,-19.3347,995.4834,1.2095,-2.3498,7.6336,52.5692,3.5784,676,676,56.8445,90.0586,16.0195,93,2.0088,,7.8244
35694,81,3.3667,168.7764,2.3937,220,38.0282,,14.7002,12.3047,8.043,15,-15.9588,564.9414,1.1969,0.1417,0.5186,47.7075,3.3667,711,711,44.8065,87.9688,17.5547,135,4.2715,,9.8522
36405,82,3.7824,190.779,2.3791,225,28.3439,,18.442,15.1094,10.5742,13,-20.0544,821.4722,1.1896,-1.6339,3.4507,48.4297,3.7824,629,629,55.6931,88.2734,19.3906,89,1.8707,,9.0165
37034,83,3.1768,167.5978,2.2746,245,31.5642,,18.3663,14.9141,10.7188,12,-16.2361,847.7173,1.1373,-2.548,6.2349,51.6332,3.1768,716,716,52.017,85.4063,15.1172,113,3.1521,,8.223
37750,84,3.5859,185.7585,2.3165,221,31.5789,,17.9815,14.2695,10.9414,13,-15.3349,617.4927,1.1583,1.2149,3.4185,47.6053,3.5859,646,646,52,85.4219,15.25,102,2.5228,,9.0257
38396,85,3.4198,173.6614,2.3631,236,31.5942,,14.7739,10.918,9.9531,11,-18.8396,739.3799,1.1815,0.705,6.9336,48.2711,3.4198,691,691,51.8681,87.2031,17.543,109,2.8237,,8.0239
39087,86,3.2472,167.5978,2.325,245,31.5642,,15.5315,9.6523,12.168,9,-18.485,729.9194,1.1625,-3.1362,12.7649,47.1159,3.2472,716,716,52.017,86.3516,15.2344,113,3.0839,,6.362
39803,87,3.677,188.6792,2.3386,230,27.673,,15.4994,10.7148,11.1992,11,-19.4033,704.834,1.1693,-2.536,8.3229,50.979,3.677,636,636,56.6502,87.2148,17.7148,88,1.8606,,7.628
40439,88,3.4227,166.6667,2.4643,241,33.0556,,16.7636,11.3594,12.3281,11,-19.5802,944.8242,1.2322,-2.8169,8.8537,51.2509,3.4227,720,720,50.3132,92.4766,17.6797,119,3.2264,,7.4767
41159,89,3.5605,181.5431,2.3535,226,31.5152,,19.9003,14.9688,13.1133,10,-20.624,758.3618,1.1767,0.0583,10.1672,47.8764,3.5605,661,661,51.954,87.4063,18.3008,104,2.5814,,7.1023
41820,90,3.5946,179.1045,2.4084,225,32.8358,,14.0589,10.3203,9.5469,11,-16.9974,734.436,1.2042,-2.6019,7.2911,49.5819,3.5946,670,670,50.5618,89.3945,15.375,110,2.8217,,7.922
42490,91,3.5226,178.8376,2.3637,236,29.5522,,20.7166,15.0703,14.2148,10,-19.3617,1073.9746,1.1818,-1.7743,8.9018,50.0167,3.5226,671,671,54.2529,88.2148,16.8125,99,2.3293,,7.463
43161,92,3.3595,177.5148,2.271,245,27.5148,,20.0987,15.2383,13.1055,11,-18.6334,973.0835,1.1355,-2.6272,8.0026,52.0671,3.3595,676,676,56.8445,84.7734,16.6797,93,2.1396,,7.7193
43837,93,3.5669,183.2061,2.3363,240,26.6055,,19.4768,14.7539,12.7148,12,-17.7342,772.7661,1.1682,-2.833,6.6826,49.9583,3.5669,655,655,57.8313,86.6758,15.8672,87,1.8203,,8.0955
44492,94,3.2562,168.7764,2.3151,235,33.8028,,17.6311,15.2617,8.8281,12,-16.2096,808.2886,1.1576,-5.5755,5.8784,49.6597,3.2562,711,711,49.3697,86.0391,14.0586,120,3.4917,,8.3247
45203,95,3.6472,177.5148,2.4655,245,27.5148,,22.0595,15.9766,15.2109,12,-20.0184,1089.5386,1.2328,2.0065,6.2068,52.169,3.6472,676,676,56.8445,91.8828,17.8281,93,1.971,,8.2311
45879,96,3.4252,174.9271,2.3497,236,31.1953,,18.1509,14.4883,10.9336,13,-16.3603,829.3457,1.1748,-1.354,4.7498,50.5036,3.4252,686,686,52.4444,87.1133,15.3203,107,2.7367,,8.6463
46565,97,3.3696,176.4706,2.2913,224,34.1176,,11.9294,7.2461,9.4766,14,-17.2837,741.5161,1.1457,-3.7252,2.8419,48.0533,3.3696,680,680,49.1228,84.4336,16.1133,116,3.2972,,9.1901
49217,100,3.4835,193.2367,2.1633,240,22.5806,,17.3985,13.2852,11.2344,10,-22.6365,1147.1558,1.0816,-3.2218,10.2875,48.0495,3.4835,621,621,62.9921,81.7969,16.5664,70,1.2729,,7.0681
49838,101,3.3947,181.8182,2.2405,225,31.8182,,19.3019,13.6836,13.6133,11,-23.4761,1266.7847,1.1203,-1.7878,7.3371,47.2652,3.3947,660,660,51.7241,83.6172,21.7617,105,2.7637,,7.9089
50498,102,3.6717,184.3318,2.3903,229,29.5385,,18.0895,15.8281,8.7578,12,-17.6012,1111.145,1.1951,0.1737,6.8019,51.2424,3.6717,651,651,54.2654,89.6445,15.9102,96,2.1661,,8.0615
51149,103,3.4461,174.9271,2.364,250,27.1137,,16.8474,10.7539,12.9688,11,-23.018,1043.7622,1.182,-3.7507,7.5006,50.3492,3.4461,686,686,57.3394,88.6172,20.9023,93,2.0555,,7.8623
51835,104,3.3526,174.9271,2.2999,255,25.656,,19.5803,15.457,12.0195,11,-19.6686,870.4834,1.15,-1.6954,7.0758,50.5228,3.3526,686,686,59.1647,85.918,17.0039,88,1.8919,,7.9834
52521,105,3.2598,176.4706,2.2167,251,26.1765,,12.0866,8.7109,8.3789,13,-19.3767,776.3062,1.1083,-3.3579,3.7205,51.2325,3.2598,680,680,58.5082,83.2305,18.2422,89,2.0077,,8.9396
53201,106,3.3441,174.9271,2.294,266,22.449,,16.9046,14.6953,8.3555,12,-20.797,928.1006,1.147,-2.6109,6.8349,51.9427,3.3441,686,686,63.3333,86,17.5039,77,1.4524,,8.0521
53887,107,3.1439,177.5148,2.1252,275,18.6391,,18.0975,13.332,12.2383,10,-23.7859,1080.5054,1.0626,-2.8928,9.9066,49.6051,3.1439,676,676,68.5786,81.2461,19.2656,63,1.0496,,7.1766
54563,108,3.2706,172.6619,2.2731,265,23.6311,,14.1911,8.6094,11.2813,12,-30.1996,911.6821,1.1365,-4.6902,6.5117,49.5932,3.2706,695,695,61.6279,84.2773,26.3555,82,1.6622,,8.1442
55258,109,3.3646,176.2115,2.2913,261,23.2353,,18.5594,13.3711,12.8711,12,-19.6943,859.0088,1.1456,-0.7871,6.7983,51.7305,3.3646,681,681,62.1429,85.5625,16.1992,79,1.5306,,8.0625
55939,110,3.3863,175.1825,2.3196,250,26.9006,,12.3216,6.7969,10.2773,15,-18.9378,635.6812,1.1598,-5.1245,1.0265,51.5186,3.3863,685,685,57.4713,86.5234,18.3242,92,2.05,,9.7074
