timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
0,1,3.6951,157.6873,2.812,210,44.7368,,14.8998,12.0938,8.7031,9,-20.1937,1142.9443,1.406,-2.7212,11.8042,54.9144,3.6951,761,761,38.1125,98.7031,20.2305,170,5.7572,,6.6358
761,2,2.2899,208.3333,1.319,105,63.5417,,5.7728,5.5859,1.457,1,-6.1655,158.4473,0.6595,0,49.3508,0,2.2899,576,576,22.293,49.1289,4.2539,183,13.9863,,-4.065
1337,3,4.2165,178.8376,2.8293,215,35.8209,,15.7322,14.4609,6.1953,11,-19.5419,851.8066,1.4147,-1.5326,8.4787,56.7761,4.2165,671,671,47.1491,99,19.0469,120,2.8583,,7.5836
2008,4,4.2953,179.1045,2.8778,211,37.0149,,18.9613,10.6563,15.6836,12,-19.4836,814.3311,1.4389,1.5597,6.8724,54.4666,4.2953,670,670,45.9695,100.1719,18.5898,124,3.0004,,8.0414
2678,5,4.3511,178.8376,2.9196,221,34.0299,,14.2584,10.5195,9.625,10,-17.9395,811.1572,1.4598,-2.8404,10.4472,55.6339,4.3511,671,671,49.1111,101.9688,17.1406,114,2.5004,,7.0225
3349,6,4.2956,177.7778,2.8996,215,36.2018,,14.8968,7.4258,12.9141,11,-21.6542,843.1396,1.4498,-0.0267,8.4769,54.8066,4.2956,675,675,46.7391,101.0156,20.6328,122,2.8828,,7.5841
4024,7,4.1821,182.9268,2.7435,214,34.7561,,19.6932,12.0273,15.5938,11,-20.5851,958.6182,1.3717,2.4918,7.5318,54.0837,4.1821,656,656,48.4163,94.5859,19.2773,114,2.6607,,7.8534
4680,8,3.6587,157.6873,2.7842,190,50,,17.3554,8.3711,15.2031,14,-22.8157,971.2524,1.3921,-0.6657,2.8321,51.587,3.6587,761,761,33.275,97.3203,21.1875,190,7.2488,,9.1928
5441,9,5.0159,205.1282,2.9343,136,53.4247,,5.0679,4.9414,1.125,14,-3.4215,474.0601,1.4671,-2.5227,2.3984,57.543,5.0159,585,585,30.2895,102.0664,0,156,4.6514,,9.3164
6026,10,4.184,176.2115,2.8493,209,38.5294,,16.1325,14.8906,6.207,12,-16.17,656.5552,1.4247,-2.6477,6.6752,53.7229,4.184,681,681,44.2797,99.7969,15.7148,131,3.3813,,8.0976
6707,11,4.1541,177.5148,2.8082,220,34.9112,,17.2101,7.4141,15.5313,11,-19.5684,854.187,1.4041,-5.2609,8.0845,54.2061,4.1541,676,676,48.2456,98.6172,18.0156,118,2.7848,,7.6959
7383,12,4.174,176.4706,2.8383,225,33.8235,,19.3587,14.3867,12.9531,11,-20.9364,834.6558,1.4192,-3.0077,7.802,53.9904,4.174,680,680,49.4505,99.7852,19.2383,115,2.6171,,7.7764
8063,13,4.176,177.5148,2.823,219,35.2071,,22.3429,15.8164,15.7813,12,-19.1271,786.377,1.4115,-2.4303,5.8496,54.166,4.176,676,676,47.9212,98.9141,17.4414,119,2.8173,,8.3329
8739,14,4.2619,180.1802,2.8384,225,32.4324,,17.4402,7.082,15.9375,12,-21.9423,818.6646,1.4192,0.0316,6.2496,55.0276,4.2619,666,666,51.0204,100.0352,21.2656,108,2.3085,,8.2189
9405,15,4.0703,179.1045,2.7271,225,32.8358,,19.6775,15.625,11.9609,11,-17.744,694.1528,1.3635,-3.6503,6.9334,56.2342,4.0703,670,670,50.5618,96.6406,16.6836,110,2.4923,,8.024
10075,16,4.2972,180.1802,2.8619,230,30.9309,,16.9314,9.4297,14.0625,11,-21.6278,885.376,1.431,-5.1562,8.5812,57.3169,4.2972,666,666,52.7523,100.2734,19.4844,103,2.0827,,7.5544
10741,17,4.3916,181.5431,2.9028,230,30.303,,22.122,15.625,15.6602,10,-22.087,918.5181,1.4514,-5.15,9.4484,57.1923,4.3916,661,661,53.3643,100.7031,19.6953,100,1.9355,,7.3072
11402,18,4.3217,180.4511,2.8739,215,35.241,,16.6736,9.2109,13.8984,11,-24.9484,956.2988,1.437,-0.7445,7.2518,54.0202,4.3217,665,665,47.7778,101.1289,22.4531,117,2.6753,,7.9332
12067,19,4.1624,178.8376,2.7929,211,37.0149,,21.1725,15.2422,14.6953,12,-17.5165,825.5005,1.3965,-6.1839,5.3327,52.6843,4.1624,671,671,45.8696,97.0313,15.5234,124,3.0914,,8.4802
12738,20,4.2625,180.1802,2.8388,219,34.2342,,20.4627,13.6484,15.2461,12,-24.9141,937.6831,1.4194,-2.9758,5.4483,56.3273,4.2625,666,666,48.9933,99.6484,22.5625,114,2.5714,,8.4472
13404,21,4.1799,179.1045,2.8005,225,32.8358,,15.3152,7.8008,13.1797,12,-21.9819,950.6836,1.4003,-1.0624,6.4905,56.035,4.1799,670,670,50.5618,98.0781,19.8906,110,2.427,,8.1502
14074,22,4.1695,177.5148,2.8186,216,36.0947,,20.0535,12.7617,15.4688,13,-22.8178,1097.8394,1.4093,-0.07,4.974,55.3677,4.1695,676,676,46.9565,98.9297,20.7813,122,2.9655,,8.5824
14750,23,4.3087,180.1802,2.8696,220,33.9339,,18.2471,9.1602,15.7813,12,23.5863,1127.1362,1.4348,0.325,6.1728,53.6281,4.3087,666,666,49.3274,101.6211,21.6094,113,2.4995,,8.2407
15416,24,4.5742,188.6792,2.9092,230,27.673,,20.6594,14.9805,14.2266,12,-24.2273,821.8994,1.4546,-5.1402,6.5255,57.1975,4.5742,636,636,56.6502,101.3008,23.0391,88,1.4958,,8.1402
16052,25,4.0663,169.9717,2.8708,236,33.1445,,17.7488,13.2227,11.8398,12,-23.2709,769.2261,1.4354,-7.9309,6.6791,55.6559,4.0663,706,706,50.2128,99.7695,21.4141,117,2.6782,,8.0965
16758,26,4.4049,179.1045,2.9513,221,34.0299,,19.2877,15.4844,11.5,13,-20.0457,721.9849,1.4756,-4.4387,4.5278,57.1496,4.4049,670,670,49.2205,102.9219,18.875,114,2.4735,,8.7096
