timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
0,3,3.5562,192,2.2226,245,21.4744,,21.3873,15.0938,15.1523,11,-7.2652,922.4854,1.1113,5.0841,7.4867,50.6647,3.5562,625,625,64.4737,83.25,15.8555,67,1.135,,7.8663
625,4,3.3264,184.6154,2.1622,235,27.6923,,15.7547,12.332,9.8047,13,-10.5622,912.7197,1.0811,6.3789,4.393,48.8628,3.3264,650,650,56.6265,79.8359,19.0156,90,2.1047,,8.748
1275,5,3.3722,181.2689,2.2324,255,22.9607,,14.6897,10.6836,10.082,13,-8.2461,828.4302,1.1162,3.1793,3.7097,52.1724,3.3722,662,662,62.6536,82.2617,16.8203,76,1.454,,8.9427
1937,6,3.4568,183.2061,2.2642,250,23.5474,,16.1312,12.2461,10.5,13,-8.6946,860.2905,1.1321,6.3168,4.9384,51.2237,3.4568,655,655,61.7284,81.957,19.9531,77,1.4715,,8.5925
2592,7,3.2765,180.1802,2.1821,261,21.6216,,19.3445,15.6523,11.3672,11,-5.2673,820.6177,1.0911,5.6198,7.3564,50.353,3.2765,666,666,64.4444,79.3047,19.5156,72,1.3351,,7.9034
3258,8,3.3251,181.8182,2.1945,254,23.0303,,12.0641,9.0508,7.9766,14,-8.3641,760.376,1.0973,5.2704,1.7184,52.1428,3.3251,660,660,62.5616,79.2695,20.7813,76,1.479,,9.5103
3918,9,3.261,180.1802,2.1718,260,21.9219,,11.8926,8.7461,8.0586,15,-5.5364,643.0054,1.0859,6.3544,1.1035,50.9792,3.261,666,666,64.0394,78.8945,14.8164,73,1.3789,,9.6855
4584,10,3.3691,177.7778,2.2741,260,22.8487,,14.4844,12.2539,7.7227,15,-5.8324,758.2397,1.1371,8.9675,0.5709,51.093,3.3691,675,675,62.6506,81.9922,19.8984,77,1.4651,,9.8373
5259,11,3.2781,181.5431,2.1668,250,24.2424,,17.7228,13.2852,11.7305,13,-4.7259,832.8247,1.0834,7.6143,4.2372,50.0258,3.2781,661,661,60.8273,78.1055,15.875,80,1.6597,,8.7924
5920,12,3.4365,177.5148,2.3231,275,18.6391,,18.7433,11.9102,14.4727,14,0.93,656.7993,1.1615,6.944,2.7182,49.6992,3.4365,676,676,68.5786,84.3516,10.3398,63,0.9602,,9.2253
6596,13,3.257,173.913,2.2473,270,21.7391,,15.6684,12.4688,9.4883,15,-1.3215,703.6133,1.1237,4.8852,1.2497,51.7821,3.257,690,690,64.2857,80.3477,15.7852,75,1.4066,,9.6438
7286,14,3.29,176.2115,2.2405,290,14.7059,,17.4297,12.8594,11.7656,13,0.2908,720.3369,1.1202,4.539,3.6975,52.5051,3.29,681,681,74.1688,81.3203,13.4063,50,0.6271,,8.9462
7967,15,3.3942,176.2115,2.3115,296,12.9412,,16.2036,10.8711,12.0156,15,2.3565,753.1738,1.1557,2.4079,0.9143,54.9498,3.3942,681,681,76.8831,83.9688,13.1719,44,0.4708,,9.7394
8648,16,3.361,176.4706,2.2855,266,21.7647,,17.957,15.0313,9.8242,16,0.9616,848.4497,1.1427,5.564,0.106,52.0985,3.361,680,680,64.2512,82.3906,17.7813,74,1.3465,,9.9698
9328,17,3.5044,176.2115,2.3865,260,23.5294,,15.8867,13.7773,7.9102,15,2.4594,856.2622,1.1932,8.6455,0.5909,48.7444,3.5044,681,681,61.7577,85.7656,16.582,80,1.507,,9.8316
10009,18,3.3834,176.2115,2.3041,279,17.9412,,15.0085,12.4492,8.3828,15,3.2471,704.6509,1.152,1.0314,1.5241,54.6999,3.3834,681,681,69.403,83.1797,16.4023,61,0.9077,,9.5656
10690,19,3.4073,179.3722,2.2795,285,14.6707,,19.2041,15.5156,11.3164,15,1.2564,677.063,1.1398,3.0228,0.6682,56.5176,3.4073,669,669,74.2188,81.3164,11.9141,49,0.592,,9.8096
11359,20,3.2326,177.5148,2.1852,266,21.3018,,16.1499,14.0625,7.9414,12,2.9539,884.0332,1.0926,6.6449,5.0315,51.3353,3.2326,676,676,64.878,78.9492,17.5859,72,1.3332,,8.566
12035,21,3.0912,176.2115,2.1051,250,26.4706,,13.0976,8.5,9.9648,9,-1.5842,764.9536,1.0526,11.1676,11.7361,52.0748,3.0912,681,681,58.0046,78.1211,18.3242,90,2.1617,,6.6552
12716,22,3.0466,184.6154,1.9803,261,19.6923,,15.9434,9.3281,12.9297,9,2.3125,755.6763,0.9901,5.4869,11.6086,50.0692,3.0466,650,650,67.0951,79.7656,12.8203,64,1.1624,,6.6915
13366,23,2.8361,177.5148,1.9172,266,21.3018,,18.0041,14.1094,11.1836,5,0.3503,869.2627,0.9586,6.1364,21.167,53.2226,2.8361,676,676,64.878,79.0664,14.9844,72,1.5195,,3.9674
14042,24,2.6988,180.1802,1.7974,256,23.1231,,18.4894,15.918,9.4063,2,-4.1448,876.77,0.8987,9.3882,28.7886,50.9291,2.6988,666,666,62.439,76.2813,17.1953,77,1.8534,,1.7952
14708,25,2.1503,177.7778,1.4514,246,27.003,,14.8634,12.2148,8.4688,4,-8.5202,733.6426,0.7257,12.3348,25.1641,43.1732,2.1503,675,675,57.3427,75.3984,14.4375,91,3.2035,,2.8282
15383,26,2.0514,173.6614,1.4175,260,24.6377,,20.0026,15.4414,12.7148,4,-9.3027,900.3296,0.7088,6.6501,23.7581,42.5548,2.0514,691,691,60.3248,77.4922,15.293,85,2.8624,,3.2289
16074,27,2.3895,177.7778,1.6129,245,27.2997,,18.9679,15.9297,10.2969,4,-12.6133,1004.2114,0.8065,10.4447,23.0887,46.0907,2.3895,675,675,56.9767,77.0664,18.332,92,2.947,,3.4197
16749,28,2.3549,166.4355,1.6979,245,31.9444,,17.7868,14.4023,10.4375,8,-13.1073,817.0166,0.8489,12.1501,14.9115,43.6509,2.3549,721,721,51.4706,76.6719,17.2344,115,4.3696,,5.7502
17470,29,3.2065,201.3423,1.9111,206,30.8725,,3.8652,2.6719,2.793,16,-0.2085,313.7207,0.9555,7.5627,0.141,49.6649,3.2065,596,596,52.8205,78.6563,0.9453,92,2.4878,,9.9598
18066,30,3.1328,184.6154,2.0363,245,24.6154,,20.5512,15.6133,13.3633,9,-9.8753,1043.2129,1.0181,10.1043,11.2935,48.6597,3.1328,650,650,60.4938,79.2461,20.1523,80,1.766,,6.7814
