timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to,split_stride_pace,cycle_time,split_cycle_time,contact_ratio,debug_1,debug_2,flight_time,stride_angle,walking,footstrike_type_new
1383,1,2.9382,164.3836,2.1449,305,16.4384,,10.0244,8.4961,5.3203,3,-4.7663,110.7788,1.0724,15.1969,27.3653,56.064,2.9382,730,730,71.7647,86.4961,5.1094,60,0.9433,,2.2009
2113,2,3.6322,163.7108,2.6624,295,19.3989,,19.4531,13.0938,14.3867,12,-0.5298,132.0801,1.3312,13.2743,5.0463,72.3746,3.6322,733,733,67.3516,108.9648,1.4531,71,1.0641,,8.5618
2846,3,3.6713,163.2653,2.6984,289,21.2534,,14.4037,5.8281,13.1719,15,-0.6269,136.5356,1.3492,14.3366,1.4731,74.5468,3.6713,735,735,64.7982,108.1367,1.1563,78,1.2671,,9.5802
3581,4,2.9197,164.6091,2.1285,289,20.6044,,19.0606,13.0313,13.9102,3,-3.6163,120.9717,1.0642,19.3598,25.8757,52.3987,2.9197,729,729,65.6818,84.6133,3.9023,75,1.4851,,2.6254
4310,5,2.9382,165.7459,2.1273,300,17.1271,,12.8049,9.3672,8.7305,3,-3.4029,110.2295,1.0636,16.0999,27.3451,52.1682,2.9382,724,724,70.7547,85.3438,3.6992,62,1.0156,,2.2066
5034,6,2.8726,163.4877,2.1085,265,27.7929,,15.2416,9.5156,11.9063,3,-3.0251,144.8364,1.0542,13.4756,25.8486,38.9864,2.8726,734,734,56.5032,85.1211,3.207,102,2.7713,,2.6331
5768,7,2.9216,162.3816,2.1591,304,17.6152,,19.0011,15.6758,10.7383,4,-4.2133,134.9487,1.0795,17.5449,25.2106,54.1888,2.9216,739,739,69.8851,87.2578,4.6094,65,1.0998,,2.815
6507,8,2.9607,165.5172,2.1465,255,29.558,,17.3487,7.2148,15.7773,4,-2.0826,135.0098,1.0732,13.7573,23.948,36.8756,2.9607,725,725,54.2553,86.1094,2.2188,107,2.9953,,3.1748
7232,9,3.7431,162.3816,2.7661,260,29.5393,,17.7016,10.0977,14.5391,15,-0.0165,103.8818,1.3831,10.0178,1.0405,60.304,3.7431,739,739,54.2797,112.1484,0.2578,109,2.4128,,9.7034
7971,10,2.8564,162.3816,2.1109,299,18.9702,,10.0466,7.6172,6.5508,3,-3.8019,130.0659,1.0554,16.668,25.5156,56.1095,2.8564,739,739,67.9545,84.9336,3.832,70,1.3045,,2.7281
8710,11,2.8187,161.0738,2.0999,265,28.7634,,21.3692,15.4883,14.7227,3,-4.4703,135.376,1.05,13.8103,25.5865,37.6426,2.8187,745,745,55.2083,84.5,4.2969,107,3.0615,,2.7078
9455,12,3.5663,161.2903,2.6533,315,15.3226,,14.7493,13.7578,5.3164,14,-0.4584,100.3418,1.3267,12.8591,2.0499,80.3287,3.5663,744,744,73.4266,106.3789,0.8984,57,0.6882,,9.4158
